Ca_ID,XLOC_ID,1356_AFL_C,1356_AFL_S,1356_AFR_C,1356_AFR_S,1356_BFL_C,1356_BFL_S,1356_BFR_C,1356_BFR_S
Ca_03843,XLOC_011223,47.3189,29.246,71.4297,19.5822,51.121,51.3984,64.2286,87.7872
Ca_03847,XLOC_009308,6.81799,13.9465,26.6512,8.05319,8.45781,32.4259,8.26957,5.12953
Ca_03850,XLOC_009305,5.87711,4.16046,0.0,0.0,14.7479,22.9797,6.55677,14.349
Ca_03855,XLOC_011219,3.45595,0.0,0.0,0.0,0.0,0.0,3.758,8.33
Ca_03856,XLOC_009301,14.3222,37.195,23.632,20.9976,19.1569,34.3714,6.5169,7.14947
Ca_03861,XLOC_009298,5.24638,1.09796,24.5444,15.7254,6.50424,2.15003,44.5562,17.4753
Ca_03868,XLOC_009293,6.36813,7.1234,0.0,33.7919,8.37621,13.1229,8.97443,22.8749
Ca_03873,XLOC_014452,5.20526,10.1656,37.3334,22.1832,4.25753,2.84005,2.1985,1.50046
Ca_03877,XLOC_016157,16.6366,29.4097,69.8959,23.8524,20.1582,27.9001,21.0957,20.3843
Ca_03880,XLOC_014457,14.7086,11.106,56.704,4.92566,14.871,20.0516,15.516,23.2643
Ca_03881,XLOC_014457,14.7086,11.106,56.704,4.92566,14.871,20.0516,15.516,23.2643
Ca_03887,XLOC_014461,14.8111,13.0855,0.0,0.0,12.3182,4.20506,0.0,2.24667
Ca_03888,XLOC_016160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_03894,XLOC_014466,6.88387,0.0,0.0,70.0478,3.24417,4.18976,10.6963,75.4772
Ca_03895,XLOC_016162,9.82066,6.66144,20.6361,9.19856,9.25199,8.48302,7.69889,7.21503
Ca_03899,XLOC_016164,8.22367,10.6545,22.7098,3.73518,8.87453,8.21578,11.6114,7.40217
Ca_03907,XLOC_016170,12.0777,2.0785,61.898,38.3269,5.18496,6.40886,35.0222,27.6291
Ca_03911,XLOC_014476,84.0546,8.22996,0.0,21.8982,25.396,16.8796,2.7406,13.4583
Ca_03916,XLOC_014480,109.587,46.8892,16.002,71.3768,89.0757,118.175,74.7091,144.816
Ca_03918,XLOC_016173,46.9123,39.9738,386.357,737.279,36.9684,41.4536,309.369,321.106
Ca_03943,XLOC_014494,1.05939,1.34781,0.0,161.788,0.0,1.06732,18.7033,77.1308
Ca_03948,XLOC_014497,1.85444,5.50157,15.6859,21.6511,0.0,4.19881,2.60241,5.0868
Ca_03968,XLOC_016198,9.55511,8.64689,43.4885,6.62861,9.90745,10.1848,7.92124,5.05851
Ca_03971,XLOC_016200,7.09173,8.50983,22.0192,10.9202,6.86128,6.55887,5.32787,6.03637
Ca_03972,XLOC_014512,18.8962,9.04644,18.6112,0.0,17.1452,10.694,5.15318,12.4636
Ca_03976,XLOC_014514,11.7072,32.7558,14.9566,0.0,14.6984,27.912,18.7993,1.30538
Ca_03986,XLOC_014519,0.0,1.81632,0.0,18.8289,0.0,1.27686,0.0,0.0
Ca_03987,XLOC_014519,0.0,1.81632,0.0,18.8289,0.0,1.27686,0.0,0.0
Ca_03989,XLOC_014520,16.8109,24.107,174.175,10.7148,28.8378,28.4504,26.8351,48.6186
Ca_04004,XLOC_016220,3.32946,2.89938,8.66245,5.99811,3.49368,3.37572,4.00492,4.78441
Ca_04005,XLOC_014529,8.69472,14.7092,28.514,11.5564,19.1394,9.61032,31.6181,23.4612
Ca_04016,XLOC_014536,1.65907,1.81251,8.11129,12.1282,0.0,1.54558,1.72283,3.68475
Ca_04020,XLOC_014538,8.73309,12.9067,6.00134,6.38794,15.3414,23.9057,1.34895,1.50009
Ca_04022,XLOC_016228,12.1472,16.2628,28.8316,6.62231,10.811,27.7515,13.2643,11.7613
Ca_04023,XLOC_016228,12.1472,16.2628,28.8316,6.62231,10.811,27.7515,13.2643,11.7613
Ca_04027,XLOC_016231,22.4133,2.18493,39.2346,77.2248,10.2278,7.32111,10.3665,23.0253
Ca_04030,XLOC_016232,6.63953,5.68604,15.0234,9.02051,3.90825,4.74341,6.57313,7.92113
Ca_04034,XLOC_014545,9.24294,20.91,29.0914,3.26771,12.5852,19.1645,4.43474,3.90501
Ca_04037,XLOC_016234,0.0,0.0,0.0,35.6374,0.0,0.0,2.1398,9.16351
Ca_04040,XLOC_016238,0.0,1.79603,0.0,0.0,1.01056,0.0,13.1642,1.44986
Ca_04041,XLOC_014551,2.31392,2.29414,0.0,0.0,1.66194,7.19819,13.1626,7.45249
Ca_04043,XLOC_016240,48.4631,32.2721,104.245,21.2366,40.524,41.0046,24.9446,23.3843
Ca_04049,XLOC_016244,146.91,179.622,196.978,66.0361,190.172,271.647,187.103,131.766
Ca_04053,XLOC_014555,20.6278,17.6495,58.1271,8.53927,18.3538,18.4613,13.24,12.7394
Ca_04065,XLOC_016250,3.25008,2.0961,0.0,0.0,1.86741,3.27663,9.35188,2.1047
Ca_04069,XLOC_016254,12.1394,7.92112,23.1755,48.4182,11.6237,17.9193,10.5275,21.0518
Ca_04074,XLOC_014567,25.6559,46.8606,0.0,0.0,46.272,144.699,0.0,0.0
Ca_04075,XLOC_016257,13.3476,5.70384,0.0,0.0,15.225,10.9815,7.89268,4.62676
Ca_04094,XLOC_014580,12.6497,19.7508,28.0983,4.88233,21.2138,29.9435,38.3569,31.6077
Ca_04100,XLOC_014583,60.8754,59.6663,28.8104,53.2761,19.6175,63.263,13.2373,67.1901
Ca_04104,XLOC_014585,14.562,35.8621,7.73476,6.94381,15.692,17.8118,8.59419,6.32315
Ca_04105,XLOC_014586,11.9572,14.0839,38.373,56.978,14.2376,22.1955,28.8645,26.1887
Ca_04106,XLOC_016275,30.4434,82.1025,20.4281,104.536,31.74,120.563,13.1786,28.0977
Ca_04111,XLOC_016278,48.9951,141.014,0.0,52.9926,90.6263,432.69,0.0,0.0
Ca_04114,XLOC_014591,44.3428,17.2734,37.9681,26.9531,18.3848,53.7521,59.1515,167.464
Ca_04115,XLOC_014591,44.3428,17.2734,37.9681,26.9531,18.3848,53.7521,59.1515,167.464
Ca_04121,XLOC_016285,2.08773,5.65969,21.085,9.23964,4.14617,3.03988,2.08456,0.0
Ca_04141,XLOC_016293,5.13549,0.0,0.0,33.3089,0.0,0.0,1.58981,1.86413
Ca_04144,XLOC_014609,1.81428,5.3243,0.0,0.0,2.72449,4.27014,0.0,1.04048
Ca_04153,XLOC_016299,11.0843,40.4152,14.6796,4.14111,15.1166,66.5299,5.16125,2.34446
Ca_04156,XLOC_014617,1.71604,3.24143,13.3627,0.0,1.34899,1.97095,2.38594,5.27158
Ca_04165,XLOC_016305,7.33568,1.57409,0.0,0.0,6.86186,1.00187,2.25891,4.56992
Ca_04167,XLOC_014622,20.7479,15.4543,0.0,9.182,21.3157,18.6659,5.85291,9.60869
Ca_04168,XLOC_014623,2.329,3.08705,0.0,0.0,4.25984,5.39687,0.0,3.93539
Ca_04174,XLOC_014629,0.0,0.0,0.0,0.0,0.0,1.3241,0.0,0.0
Ca_04178,XLOC_014633,25.1597,37.7359,127.023,21.7954,40.061,35.656,37.8248,46.8052
Ca_04187,XLOC_014635,9.21309,19.3088,17.9644,11.8283,12.6691,17.6709,15.7168,16.1112
Ca_04191,XLOC_014637,27.3428,59.96,9.00933,46.9875,26.9649,78.2189,18.2676,24.4815
Ca_04192,XLOC_014637,27.3428,59.96,9.00933,46.9875,26.9649,78.2189,18.2676,24.4815
Ca_04204,XLOC_014643,0.0,4.21017,30.7647,6.10507,1.35376,4.96705,4.36663,0.0
Ca_04209,XLOC_014647,99.4113,180.188,117.273,181.447,156.926,173.474,96.7158,124.84
Ca_04211,XLOC_014648,6.11031,1.65411,15.7225,24.9289,3.95805,2.32884,9.66443,9.48999
Ca_04215,XLOC_016329,1.31466,7.10695,0.0,7.22838,2.86305,6.40264,2.51627,2.73502
Ca_04221,XLOC_014655,32.8413,34.249,0.0,0.0,45.8589,37.5801,0.0,0.0
Ca_04222,XLOC_014656,7.25648,0.0,19.2606,6.98285,0.0,0.0,5.78099,7.2788
Ca_04223,XLOC_014657,33.7269,20.1973,55.4477,7.92388,28.8458,29.4181,16.1042,14.0671
Ca_04229,XLOC_014660,16.2109,22.8935,50.0369,17.0057,16.9242,16.2171,17.1403,16.4568
Ca_04231,XLOC_016336,9.63876,30.6998,0.0,12.3541,13.818,20.4756,3.61863,2.75743
Ca_04233,XLOC_014661,41.411,11.6689,0.0,68.5743,10.3465,40.6938,8.35114,27.263
Ca_04245,XLOC_016346,10.4935,1.79414,0.0,0.0,12.4501,3.48932,9.19811,11.1235
Ca_04251,XLOC_016350,48.3769,85.7713,8.15464,44.8976,92.9828,121.315,8.87366,12.1346
Ca_04252,XLOC_016351,2.88771,19.3209,7.89305,4.9856,3.29062,12.2537,1.10492,0.0
Ca_04254,XLOC_014668,8.88834,15.1466,0.0,0.0,9.97729,12.5666,5.48048,6.59081
Ca_04272,XLOC_014675,3.38509,3.49021,27.8312,12.2203,1.99593,8.07373,7.71036,9.01875
Ca_04277,XLOC_009659,15.0494,14.6939,64.0369,42.6717,15.4119,15.5032,13.6875,14.9181
Ca_04287,XLOC_011561,3.46023,2.94869,0.0,20.627,1.60559,4.92666,3.48778,0.0
Ca_04294,XLOC_011566,20.6348,19.8669,85.0204,17.0817,24.0799,20.5165,21.4132,20.8218
Ca_04300,XLOC_011568,29.4023,15.8119,17.5526,77.8563,31.5573,43.9215,25.6657,35.9554
Ca_04304,XLOC_009674,0.0,0.0,17.4966,0.0,0.0,0.0,10.498,22.2525
Ca_04307,XLOC_009676,10.9067,12.0887,0.0,0.0,0.0,2.15387,0.0,1.19859
Ca_04309,XLOC_009678,0.0,0.0,0.0,41.5328,0.0,1.85139,0.0,1.44703
Ca_04310,XLOC_009679,10.2902,11.5582,10.2071,6.21231,12.6165,8.63927,11.9528,9.59473
Ca_04329,XLOC_011584,22.178,39.8414,89.1213,17.4851,24.5109,33.1876,28.0588,21.8241
Ca_04330,XLOC_011584,22.178,39.8414,89.1213,17.4851,24.5109,33.1876,28.0588,21.8241
Ca_04334,XLOC_011587,11.7305,2.26955,31.0826,6.72893,18.9333,4.31753,9.56909,8.0897
Ca_04337,XLOC_011589,20.1173,19.6081,43.7884,53.6478,13.5059,17.7381,20.3345,21.827
Ca_04343,XLOC_009690,6.19063,3.0454,0.0,0.0,7.24054,4.47783,5.64347,0.0
Ca_04351,XLOC_009693,99.1121,176.387,107.432,72.8535,125.277,106.809,132.243,118.269
Ca_04356,XLOC_009696,3.11576,1.03555,9.382,0.0,4.77245,5.05984,1.09232,4.12821
Ca_04359,XLOC_009698,35.8272,22.1102,304.809,57.0609,39.3539,18.5214,81.9843,42.7172
Ca_04369,XLOC_009704,27.8811,25.8914,0.0,0.0,42.3286,142.706,0.0,0.0
Ca_04370,XLOC_009705,6.33513,0.0,0.0,30.7181,1.34635,1.71319,5.36388,19.3029
Ca_04370,XLOC_011608,7.82866,1.05585,0.0,0.0,3.17018,3.65029,6.95341,19.95
Ca_04375,XLOC_011612,11.313,10.3168,0.0,20.009,16.9849,14.1792,7.3394,11.4969
Ca_04383,XLOC_011616,12.2981,8.73652,29.5507,78.7388,15.9726,30.3283,7.78652,43.453
Ca_04386,XLOC_011619,18.5949,17.6837,41.9008,18.5871,28.2582,32.5304,7.52066,9.98333
Ca_04388,XLOC_009714,17.7598,16.2259,37.5348,8.23293,20.5992,20.2162,13.3506,14.8543
Ca_04389,XLOC_009714,17.7598,16.2259,37.5348,8.23293,20.5992,20.2162,13.3506,14.8543
Ca_04398,XLOC_011623,287.762,267.571,1313.64,2302.54,89.8855,125.82,1038.08,385.678
Ca_04405,XLOC_009723,3074.82,4.14613,21.4636,107.608,24.433,31.1871,14.3065,20.4179
Ca_04406,XLOC_009724,2.81736,0.0,63.2069,36.4565,0.0,0.0,6.46489,9.16944
Ca_04423,XLOC_011634,0.0,0.0,15.5254,0.0,0.0,0.0,1.72591,2.78525
Ca_04426,XLOC_011637,0.0,0.0,0.0,0.0,0.0,0.0,2.52357,0.0
Ca_04430,XLOC_009740,1.05029,0.0,0.0,0.0,0.0,1.08802,0.0,0.0
Ca_04441,XLOC_011645,5.81111,19.4107,0.0,0.0,2.7992,6.52392,3.78191,3.58143
Ca_04442,XLOC_011646,6.96315,3.91251,42.1344,26.2463,7.84969,7.39338,16.0784,25.3383
Ca_04448,XLOC_009752,6.64226,9.33639,17.8202,22.8522,8.52173,7.55477,8.92332,8.09728
Ca_04449,XLOC_011650,201.851,102.035,44.0891,41.9147,230.326,137.82,101.302,71.4505
Ca_04450,XLOC_011650,201.851,102.035,44.0891,41.9147,230.326,137.82,101.302,71.4505
Ca_04451,XLOC_011651,19.345,22.8716,47.5072,5.86315,17.6469,24.5315,20.0163,19.452
Ca_04454,XLOC_011653,8.72463,9.05755,13.3084,72.6409,12.6171,18.6737,18.631,22.2113
Ca_04455,XLOC_009755,243.94,426.091,231.983,232.652,285.732,425.373,179.246,224.773
Ca_04456,XLOC_011654,9.88626,8.61616,45.6134,7.96634,14.1794,12.6057,16.2056,14.7113
Ca_04459,XLOC_009757,14.9644,2.51727,11.1386,0.0,4.45543,6.46594,4.55828,3.74507
Ca_04467,XLOC_011661,119.446,243.161,145.757,151.73,131.575,140.107,110.936,89.1497
Ca_04468,XLOC_009762,7.68236,16.2321,28.2545,10.5227,8.84338,10.5748,8.01327,12.54
Ca_04469,XLOC_009763,4.15194,10.9379,22.8766,11.8566,6.75655,7.22236,7.11498,6.39717
Ca_04477,XLOC_011667,5.72865,4.20444,0.0,0.0,11.8393,10.6155,1.9337,1.64213
Ca_04485,XLOC_009776,21.3082,27.1659,0.0,0.0,28.7956,41.2499,1.7571,3.74568
Ca_04488,XLOC_009779,7.32511,1.86552,24.3576,0.0,4.72692,3.11533,3.20655,8.05915
Ca_04494,XLOC_011674,93.5114,76.557,0.0,0.0,0.0,12.063,0.0,0.0
Ca_04497,XLOC_011676,37.9539,40.6687,0.0,0.0,54.9501,74.9957,0.0,0.0
Ca_04498,XLOC_009783,18.0082,46.0906,70.6342,28.0474,22.1276,62.2325,19.5595,17.3447
Ca_04503,XLOC_009785,1.63725,1.43284,0.0,0.0,2.99039,4.00384,0.0,0.0
Ca_04504,XLOC_009786,1.77568,2.38206,0.0,55.2642,2.39475,10.1994,0.0,14.7839
Ca_04507,XLOC_009787,2.43936,0.0,0.0,0.0,0.0,5.40091,1.44783,6.35043
Ca_04511,XLOC_009790,3.03564,5.01533,0.0,0.0,4.05904,6.02891,1.42004,1.42826
Ca_04518,XLOC_011686,15.843,4.51215,0.0,0.0,13.4614,21.1032,4.79452,2.47731
Ca_04519,XLOC_009795,153.258,199.286,28.7157,30.5625,192.92,218.69,22.1803,19.322
Ca_04520,XLOC_009795,153.258,199.286,28.7157,30.5625,192.92,218.69,22.1803,19.322
Ca_04521,XLOC_009796,11.386,2.61879,0.0,0.0,13.7273,5.74643,1.79107,11.0063
Ca_04524,XLOC_011689,28.3406,30.5525,118.609,8.94852,40.5896,14.3907,97.9879,31.6175
Ca_04526,XLOC_009797,0.0,3.40995,61.8015,10.9088,0.0,3.80589,39.7407,54.0436
Ca_04528,XLOC_011691,1.68236,0.0,16.8534,17.1833,0.0,1.13879,2.78115,11.655
Ca_04529,XLOC_009799,4.94989,24.3366,0.0,0.0,7.7074,10.2488,1.94159,0.0
Ca_04529,XLOC_011692,11.6104,18.8498,0.0,0.0,7.60421,8.29178,1.43792,0.0
Ca_04530,XLOC_009800,4.89996,4.12533,0.0,0.0,3.94006,6.19839,1.94625,0.0
Ca_04530,XLOC_011692,11.6104,18.8498,0.0,0.0,7.60421,8.29178,1.43792,0.0
Ca_04537,XLOC_011697,8.69918,24.6505,18.2124,6.59636,13.6524,25.4542,4.56002,2.18955
Ca_04539,XLOC_009804,10.0988,24.52,17.8278,0.0,13.0714,29.7622,7.58244,3.3373
Ca_04539,XLOC_009806,1.37413,5.64006,0.0,0.0,0.0,1.62462,0.0,0.0
Ca_04552,XLOC_009812,135.109,72.0053,29.1559,0.0,207.601,270.081,1.75791,0.0
Ca_04553,XLOC_011704,9.79963,10.9995,43.9301,7.46316,12.7112,12.4129,12.6664,12.813
Ca_04560,XLOC_011708,6.41749,10.5297,23.9566,0.0,7.82614,21.8334,4.80643,4.29593
Ca_04561,XLOC_009815,2.74263,3.37279,0.0,0.0,6.83701,13.2224,0.0,0.0
Ca_04563,XLOC_009804,10.0988,24.52,17.8278,0.0,13.0714,29.7622,7.58244,3.3373
Ca_04564,XLOC_009817,0.0,0.0,111.112,71.3745,0.0,0.0,11.0134,21.2037
Ca_04568,XLOC_009820,19.4717,5.52549,20.0834,82.063,3.38114,5.88787,33.6058,67.7686
Ca_04575,XLOC_009826,22.3573,30.1387,0.0,0.0,23.3716,84.7018,0.0,0.0
Ca_04577,XLOC_009828,10.7536,6.86181,18.2137,3.59991,15.1035,20.5058,9.61011,12.6205
Ca_04579,XLOC_009830,4.16772,2.9911,0.0,0.0,6.76853,1.12631,5.65921,0.0
Ca_04580,XLOC_009831,1.30014,8.44978,0.0,0.0,0.0,3.82476,0.0,0.0
Ca_04590,XLOC_011719,13.9448,19.0144,14.6994,92.4991,18.6697,21.3231,20.6294,21.992
Ca_04591,XLOC_011719,13.9448,19.0144,14.6994,92.4991,18.6697,21.3231,20.6294,21.992
Ca_04596,XLOC_009840,2.95129,4.46205,0.0,13.9518,3.29448,7.14473,0.0,3.74626
Ca_04612,XLOC_011731,31.5886,30.4512,56.4387,5.57478,40.103,58.5642,33.0867,36.8274
Ca_04614,XLOC_009853,13.5771,22.1223,0.0,21.9137,18.1595,18.7386,3.8524,3.28222
Ca_04618,XLOC_009856,40.3385,13.6145,5.55284,56.9578,26.3937,20.3508,44.4949,48.1677
Ca_04619,XLOC_009856,40.3385,13.6145,5.55284,56.9578,26.3937,20.3508,44.4949,48.1677
Ca_04620,XLOC_011734,83.0695,14.9321,65.541,126.008,13.3965,16.5387,72.9022,110.731
Ca_04626,XLOC_011737,1.50779,6.25165,8.5367,5.38005,0.0,2.3665,1.61513,0.0
Ca_04628,XLOC_011738,11.2921,5.72463,0.0,4.02304,6.2102,6.71849,2.74455,0.0
Ca_04634,XLOC_009863,11.8159,37.9964,59.187,0.0,13.6411,36.9429,36.6159,21.5076
Ca_04638,XLOC_009866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_04639,XLOC_011745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_04640,XLOC_011746,0.0,3.54842,0.0,0.0,0.0,2.84472,0.0,0.0
Ca_04649,XLOC_009874,32.6955,7.54261,21.1296,0.0,25.3948,15.8033,35.9348,39.7905
Ca_04671,XLOC_011764,7.23657,1.9426,0.0,0.0,11.6206,8.72561,0.0,0.0
Ca_04686,XLOC_013698,245.479,254.895,12.3162,16.9164,327.429,223.343,1.36853,0.0
Ca_04687,XLOC_013699,2.29367,3.27844,14.1053,1.47033,2.0882,3.55729,1.30295,1.98931
Ca_04688,XLOC_013699,2.29367,3.27844,14.1053,1.47033,2.0882,3.55729,1.30295,1.98931
Ca_04700,XLOC_015421,89.2856,72.4011,7.8849,46.3687,87.9294,99.3349,97.0476,134.14
Ca_04701,XLOC_015421,89.2856,72.4011,7.8849,46.3687,87.9294,99.3349,97.0476,134.14
Ca_04706,XLOC_013707,27.3397,2.865,34.0923,20.7025,4.05864,5.62344,8.13721,31.4667
Ca_04707,XLOC_015424,36.61,83.3308,0.0,11.1048,28.4642,43.501,4.81521,2.36418
Ca_04710,XLOC_013709,190.688,179.929,45.7934,140.088,185.609,227.799,100.17,220.262
Ca_04713,XLOC_013710,0.0,4.94954,0.0,0.0,6.03141,34.6442,0.0,0.0
Ca_04716,XLOC_013711,3.05822,7.71578,0.0,0.0,4.77589,8.71687,2.35598,0.0
Ca_04719,XLOC_013713,1.87028,1.66107,0.0,0.0,2.34577,1.32779,3.49447,4.41716
Ca_04730,XLOC_015435,9.1845,27.6587,14.8889,19.0936,8.33657,20.9652,3.37347,4.40484
Ca_04732,XLOC_013720,6.31507,6.28881,13.7365,2.26385,7.05999,12.4611,3.35549,5.01642
Ca_04732,XLOC_015437,10.2786,2.38653,0.0,0.0,7.12043,9.01682,0.0,3.36349
Ca_04735,XLOC_013720,6.31507,6.28881,13.7365,2.26385,7.05999,12.4611,3.35549,5.01642
Ca_04750,XLOC_013728,3.44487,5.02224,12.6252,8.10518,4.54886,6.53181,3.0193,5.86079
Ca_04758,XLOC_015453,4.90838,4.5159,0.0,19.728,4.68268,3.53801,2.59541,4.92649
Ca_04765,XLOC_013733,93.8811,96.1302,0.0,0.0,0.0,28.1352,0.0,0.0
Ca_04772,XLOC_015462,12.975,11.7095,0.0,0.0,22.1592,12.9703,30.8685,36.3167
Ca_04778,XLOC_015465,40.4556,23.2617,0.0,0.0,68.6523,43.4713,0.0,0.0
Ca_04779,XLOC_013741,5.12002,19.3382,0.0,0.0,10.7873,20.333,0.0,0.0
Ca_04783,XLOC_013744,37.7895,35.5872,38.2416,8.86626,39.077,28.5639,7.2288,3.43485
Ca_04787,XLOC_015468,0.0,1.9032,0.0,5.45511,1.9497,3.30823,6.28076,4.55548
Ca_04788,XLOC_013746,1.26601,4.1373,0.0,30.6812,2.40781,2.1665,24.364,43.7278
Ca_04789,XLOC_013747,20.0092,32.0527,0.0,37.6362,40.3172,20.6505,82.6701,71.1729
Ca_04790,XLOC_013749,4.94523,1.49601,80.2746,45.2557,1.14754,5.66409,49.3144,40.9625
Ca_04796,XLOC_013754,3.52996,4.16704,29.5995,0.0,7.30527,6.28684,7.45977,8.37523
Ca_04820,XLOC_015489,10.7864,8.82578,58.2538,10.2414,8.46732,8.83132,9.71141,8.61089
Ca_04834,XLOC_015496,7.26404,2.74509,48.1375,3.72801,6.01083,3.79246,9.96112,5.8227
Ca_04842,XLOC_013774,3.84556,8.74982,0.0,27.9131,5.18752,5.06293,7.69272,6.15041
Ca_04847,XLOC_013776,0.0,2.37845,0.0,13.2833,1.77581,6.08739,2.76124,7.54595
Ca_04853,XLOC_013780,41.6668,91.8096,0.0,25.8193,50.5876,60.9682,16.9096,10.0333
Ca_04859,XLOC_013785,3463.27,3768.95,366.434,499.865,4234.78,2454.69,5.54435,1.08008
Ca_04866,XLOC_015513,6.65253,8.31755,0.0,6.12702,5.8351,16.2416,1.40458,1.9761
Ca_04867,XLOC_015514,11.6338,7.93885,0.0,0.0,6.99247,11.0149,0.0,0.0
Ca_04877,XLOC_015519,34.0342,38.2704,77.1757,34.3008,41.7318,55.5491,35.1769,45.9547
Ca_04886,XLOC_013796,143.048,151.581,123.873,80.663,195.052,94.4425,73.3129,34.4611
Ca_04891,XLOC_013798,3.64754,2.76292,0.0,11.3023,5.99547,4.03327,1.84098,2.3851
Ca_04894,XLOC_013800,3.00964,3.04119,0.0,5.57591,3.20933,4.70177,2.43725,2.69716
Ca_04897,XLOC_015530,5.57263,4.85774,0.0,14.4862,7.59092,4.81586,10.7074,9.2865
Ca_04898,XLOC_015531,7.50097,15.9723,49.7054,7.73349,9.42351,15.589,8.23501,3.85663
Ca_04902,XLOC_013802,22.3131,6.10396,17.999,24.547,11.0321,7.86934,15.6417,21.4829
Ca_04906,XLOC_013806,1.61925,1.52539,0.0,0.0,1.7789,1.2538,1.98926,2.84257
Ca_04909,XLOC_015538,22.5905,17.2575,0.0,0.0,19.6855,8.00489,4.08956,2.7046
Ca_04912,XLOC_013811,29.3372,48.3518,29.0393,62.9332,34.3423,42.2742,53.1858,63.6421
Ca_04916,XLOC_013813,741.424,512.56,164.206,590.369,684.309,753.078,406.634,487.444
Ca_04918,XLOC_013814,6.5667,8.95097,13.3798,7.44828,10.4085,15.4589,3.97153,6.30692
Ca_04919,XLOC_013815,1.84679,2.38614,0.0,0.0,0.0,0.0,0.0,0.0
Ca_04923,XLOC_015545,35.0787,24.815,23.3747,5.7303,43.0865,28.3696,36.4095,37.3346
Ca_04933,XLOC_015547,5.03552,1.05154,0.0,0.0,5.63688,1.92197,0.0,0.0
Ca_04936,XLOC_015549,2.44391,2.77048,0.0,0.0,1.02139,2.966,0.0,0.0
Ca_04943,XLOC_015554,28.5615,1.20081,0.0,0.0,0.0,0.0,8.38907,5.2381
Ca_04946,XLOC_013833,18.7351,35.0817,0.0,17.3911,26.2404,69.8265,9.47732,8.55746
Ca_04947,XLOC_013833,18.7351,35.0817,0.0,17.3911,26.2404,69.8265,9.47732,8.55746
Ca_04960,XLOC_013839,6.94468,4.22306,0.0,0.0,7.23646,4.03362,1.48258,2.2957
Ca_04963,XLOC_015563,16.7551,18.4066,17.4988,23.956,18.2264,19.8607,14.1045,12.0818
Ca_04965,XLOC_013842,8.31567,6.16325,59.3551,8.72041,11.5261,9.16118,13.6226,10.9504
Ca_04967,XLOC_013843,9.92325,14.354,0.0,0.0,11.7997,17.1247,1.58631,3.32335
Ca_04971,XLOC_013846,9.32659,1.24015,0.0,0.0,0.0,1.12935,0.0,0.0
Ca_04975,XLOC_013848,32.8012,26.9901,15.941,9.78431,45.6052,57.245,21.1131,21.1574
Ca_04981,XLOC_013853,1.76888,0.0,14.2239,0.0,1.51751,1.34611,20.9999,6.43556
Ca_04982,XLOC_013855,4.06248,11.6497,12.9428,6.03868,4.66301,5.84347,2.45124,2.5279
Ca_04990,XLOC_013857,27.0031,5.16871,50.6641,112.621,22.4186,31.556,30.3666,58.4821
Ca_04991,XLOC_013858,11.3893,7.22442,52.8357,69.7749,17.2586,12.392,24.5072,38.2029
Ca_04993,XLOC_013860,274.126,447.333,111.178,145.006,346.219,276.749,193.253,53.6901
Ca_04998,XLOC_015578,10.8995,12.2374,0.0,15.8862,8.42133,10.4117,9.20042,9.07631
Ca_05006,XLOC_015584,6.03491,3.87847,0.0,8.80986,2.95144,8.32321,5.96294,6.13137
Ca_05009,XLOC_013867,4.37187,15.4703,0.0,0.0,2.68154,5.13718,2.04144,1.47761
Ca_05011,XLOC_015587,6.32684,2.39115,3.20907,21.4918,3.35301,2.71494,6.99427,7.38895
Ca_05018,XLOC_013870,550.306,1.69247,25.8154,106.417,7.58227,7.7863,31.6525,49.7252
Ca_05024,XLOC_019115,30.6556,34.6767,47.6829,10.7726,25.9145,39.8765,24.898,16.482
Ca_05025,XLOC_017087,38.2888,68.3215,12.0448,30.4308,63.658,97.6959,26.0138,26.6552
Ca_05026,XLOC_017088,183.299,261.141,59.9984,451.691,167.786,270.165,196.956,226.773
Ca_05030,XLOC_019118,18.0859,5.17576,0.0,0.0,35.2929,12.4555,0.0,0.0
Ca_05032,XLOC_017091,3.64317,1.77611,0.0,5.28379,4.39263,1.119,0.0,0.0
Ca_05033,XLOC_017092,15.8419,20.9351,50.3087,33.5036,18.248,15.6736,13.3662,10.8181
Ca_05037,XLOC_019121,1.38529,5.60344,0.0,0.0,1.69024,2.79109,0.0,0.0
Ca_05057,XLOC_017107,5.97782,8.17584,13.7501,22.5476,8.71472,8.19096,11.9387,9.63908
Ca_05064,XLOC_017110,0.0,0.0,0.0,0.0,0.0,0.0,4.80167,6.9934
Ca_05065,XLOC_017111,9.71358,11.2875,11.7239,15.9107,14.9444,10.9708,26.6898,28.4913
Ca_05068,XLOC_017113,45.5392,80.5375,34.4592,0.0,57.2916,117.617,82.1935,45.4492
Ca_05071,XLOC_019137,42.358,10.9734,18.5052,11.2909,45.1246,28.9849,22.7681,56.9328
Ca_05075,XLOC_017118,3.05405,3.70706,0.0,0.0,9.15377,1.86245,1.53237,0.0
Ca_05076,XLOC_019139,9.22185,8.62835,0.0,0.0,9.61556,6.59698,5.06141,4.99981
Ca_05081,XLOC_019141,2.99817,3.36065,0.0,0.0,4.11536,3.44199,3.02948,5.87466
Ca_05082,XLOC_017123,1.48101,0.0,0.0,0.0,1.43894,6.73926,0.0,0.0
