Ca ids,ICC2861_Control,ICC2861_Stress,ICC283_Control,ICC283_Stress
Ca_09119,1.0,0.3333333333333333,0.0,0.0
Ca_09120,479.3333333333333,550.0,404.0,584.3333333333334
Ca_09121,2.6666666666666665,5.0,0.3333333333333333,0.0
Ca_09122,0.6666666666666666,0.0,0.6666666666666666,0.0
Ca_09123,0.3333333333333333,0.0,0.0,0.0
Ca_09123,0.3333333333333333,0.0,0.0,0.0
Ca_09124,0.0,0.0,0.0,0.0
Ca_09125,1434.0,1001.6666666666666,849.3333333333334,1166.0
Ca_09126,142.66666666666666,154.66666666666666,137.66666666666666,133.33333333333334
Ca_09127,38.333333333333336,41.666666666666664,43.333333333333336,36.333333333333336
Ca_09128,163.66666666666666,133.66666666666666,109.33333333333333,116.66666666666667
Ca_09129,21.666666666666668,22.666666666666668,13.0,11.333333333333334
Ca_09131,496.6666666666667,467.3333333333333,294.0,401.3333333333333
Ca_09132,0.0,0.0,3.6666666666666665,0.0
Ca_09133,274.3333333333333,256.3333333333333,150.33333333333334,155.33333333333334
Ca_09134,3.3333333333333335,3.0,7.0,4.333333333333333
Ca_09135,93.33333333333333,76.0,64.66666666666667,101.66666666666667
Ca_09136,102.0,91.66666666666667,46.666666666666664,63.0
Ca_09137,82.33333333333333,85.0,51.333333333333336,90.0
Ca_09138,91.66666666666667,103.66666666666667,150.0,161.66666666666666
Ca_09139,3381.6666666666665,2236.0,4870.666666666667,2111.3333333333335
Ca_09140,113.66666666666667,140.66666666666666,124.66666666666667,182.33333333333334
Ca_09141,190.33333333333334,193.0,140.0,214.66666666666666
Ca_09142,1260.6666666666667,1388.6666666666667,1404.3333333333333,2555.3333333333335
Ca_09143,690.6666666666666,513.3333333333334,517.0,589.3333333333334
Ca_09144,827.0,584.0,373.0,526.3333333333334
Ca_09145,0.0,0.0,0.0,0.0
Ca_09146,556.3333333333334,400.6666666666667,328.6666666666667,399.6666666666667
Ca_09147,556.3333333333334,400.6666666666667,328.6666666666667,399.6666666666667
Ca_09148,362.6666666666667,321.3333333333333,392.3333333333333,496.0
Ca_09149,64.33333333333333,49.333333333333336,57.0,51.333333333333336
Ca_09150,141.0,115.66666666666667,122.33333333333333,114.33333333333333
Ca_09151,135.33333333333334,127.66666666666667,70.33333333333333,107.0
Ca_09152,33.0,21.666666666666668,21.333333333333332,14.333333333333334
Ca_09153,98.33333333333333,77.66666666666667,56.666666666666664,62.0
Ca_09154,111.0,99.0,56.333333333333336,55.333333333333336
Ca_09155,32.333333333333336,24.666666666666668,26.333333333333332,32.666666666666664
Ca_09156,28.0,19.666666666666668,34.333333333333336,16.666666666666668
Ca_09157,16.666666666666668,17.0,10.333333333333334,7.666666666666667
Ca_09158,312.0,293.6666666666667,136.0,201.33333333333334
Ca_09159,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.6666666666666667
Ca_09160,323.3333333333333,283.6666666666667,242.0,252.33333333333334
Ca_09161,95.0,82.33333333333333,93.33333333333333,99.66666666666667
Ca_09162,664.6666666666666,420.0,461.0,469.6666666666667
Ca_09163,34.666666666666664,32.666666666666664,24.333333333333332,36.333333333333336
Ca_09164,152.0,117.33333333333333,353.0,243.66666666666666
Ca_09165,242.66666666666666,199.33333333333334,183.33333333333334,284.0
Ca_09166,24.0,19.333333333333332,46.333333333333336,38.666666666666664
Ca_09167,235.66666666666666,241.66666666666666,232.66666666666666,400.3333333333333
Ca_09168,76.66666666666667,70.33333333333333,123.0,259.3333333333333
Ca_09169,66369.66666666667,61103.0,69450.33333333333,87238.0
Ca_09170,19.333333333333332,8.0,8.333333333333334,9.666666666666666
Ca_09171,53.666666666666664,43.333333333333336,9.666666666666666,11.333333333333334
Ca_09172,207.33333333333334,152.0,169.66666666666666,151.33333333333334
Ca_09173,207.33333333333334,152.0,169.66666666666666,151.33333333333334
Ca_09174,351.0,346.0,191.66666666666666,243.33333333333334
Ca_09175,123.33333333333333,99.0,99.33333333333333,101.33333333333333
Ca_09176,205.0,183.66666666666666,134.33333333333334,174.0
Ca_09177,55.666666666666664,49.333333333333336,45.666666666666664,69.33333333333333
Ca_09178,204.33333333333334,169.33333333333334,190.66666666666666,248.33333333333334
Ca_09179,129.0,88.66666666666667,65.66666666666667,69.66666666666667
Ca_09180,58.666666666666664,34.0,15.0,11.333333333333334
Ca_09181,296.0,182.0,206.0,136.0
Ca_09182,11.333333333333334,5.333333333333333,5.0,2.0
Ca_09183,347.6666666666667,311.6666666666667,210.66666666666666,219.66666666666666
Ca_09184,761.0,494.0,745.6666666666666,784.3333333333334
Ca_09185,106.0,83.33333333333333,55.666666666666664,81.0
Ca_09186,0.6666666666666666,1.0,5.0,5.666666666666667
Ca_09187,59.333333333333336,47.666666666666664,13.666666666666666,16.666666666666668
Ca_09189,2841.0,2951.6666666666665,3414.3333333333335,3962.0
Ca_09190,397.0,348.0,280.6666666666667,369.3333333333333
Ca_09191,80.0,69.66666666666667,69.66666666666667,79.66666666666667
Ca_09193,38.333333333333336,24.333333333333332,23.0,22.666666666666668
Ca_09194,231.0,250.66666666666666,142.0,243.33333333333334
Ca_09195,220.66666666666666,195.66666666666666,168.33333333333334,214.66666666666666
Ca_09196,10.0,3.6666666666666665,2.3333333333333335,3.0
Ca_09198,92.66666666666667,87.66666666666667,58.333333333333336,85.0
Ca_09199,629.0,504.6666666666667,451.0,410.6666666666667
Ca_09200,3.0,6.666666666666667,4.0,4.0
Ca_09201,157.33333333333334,130.66666666666666,136.0,109.0
Ca_09202,72.66666666666667,17.0,64.0,54.333333333333336
Ca_09203,11.333333333333334,10.333333333333334,4.666666666666667,3.6666666666666665
Ca_09204,297.3333333333333,270.6666666666667,143.0,205.66666666666666
Ca_09205,638.0,467.0,686.3333333333334,628.0
Ca_09206,397.6666666666667,273.6666666666667,156.66666666666666,211.0
Ca_09207,41.0,35.333333333333336,37.0,45.666666666666664
Ca_09208,126.66666666666667,85.66666666666667,114.0,96.0
Ca_09209,130.66666666666666,97.0,89.0,101.66666666666667
Ca_09210,1610.3333333333333,1368.6666666666667,835.0,1312.3333333333333
Ca_09211,15.333333333333334,15.666666666666666,5.0,8.666666666666666
Ca_09212,216.0,187.66666666666666,168.0,201.33333333333334
Ca_09213,3591.3333333333335,3184.0,1935.6666666666667,4761.666666666667
Ca_09214,12.333333333333334,10.0,3.3333333333333335,4.333333333333333
Ca_09215,1206.3333333333333,1055.3333333333333,1102.0,1086.3333333333333
Ca_09216,349.0,200.33333333333334,169.33333333333334,156.0
Ca_09217,247.33333333333334,190.33333333333334,168.0,200.0
Ca_09218,105.33333333333333,109.66666666666667,82.66666666666667,91.66666666666667
Ca_09219,58.333333333333336,41.0,21.0,29.333333333333332
Ca_09220,5.666666666666667,4.333333333333333,1.3333333333333333,0.3333333333333333
Ca_09221,0.0,0.3333333333333333,0.0,0.0
Ca_09222,118.33333333333333,84.66666666666667,59.0,59.666666666666664
Ca_09223,66.66666666666667,32.333333333333336,101.33333333333333,35.0
Ca_09224,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667
Ca_09225,4013.6666666666665,2850.6666666666665,3237.3333333333335,3455.3333333333335
Ca_09226,43.666666666666664,25.333333333333332,15.666666666666666,22.666666666666668
Ca_09227,20.666666666666668,14.333333333333334,7.666666666666667,14.0
Ca_09229,170.0,150.0,94.33333333333333,146.0
Ca_09230,32.0,21.666666666666668,25.333333333333332,77.66666666666667
Ca_09231,343.0,236.0,163.0,204.66666666666666
Ca_09232,63.666666666666664,34.333333333333336,31.333333333333332,19.333333333333332
Ca_09233,4.333333333333333,3.0,2.0,2.0
Ca_09234,5.333333333333333,2.3333333333333335,4.666666666666667,2.3333333333333335
Ca_09235,119.66666666666667,95.33333333333333,113.0,115.66666666666667
Ca_09236,496.3333333333333,637.6666666666666,446.3333333333333,867.0
Ca_09237,273.3333333333333,322.0,260.0,268.3333333333333
Ca_09238,61.333333333333336,49.0,45.0,52.0
Ca_09239,8.0,3.3333333333333335,4.0,5.0
Ca_09240,232.0,143.66666666666666,120.0,102.66666666666667
Ca_09241,897.3333333333334,763.6666666666666,827.6666666666666,1214.3333333333333
Ca_09242,15.0,11.333333333333334,9.666666666666666,11.333333333333334
Ca_09243,352.3333333333333,183.0,320.6666666666667,435.6666666666667
Ca_09244,894.3333333333334,815.0,734.6666666666666,1045.3333333333333
Ca_09245,87.66666666666667,75.33333333333333,42.666666666666664,69.66666666666667
Ca_09247,6.666666666666667,2.0,4.0,1.6666666666666667
Ca_09248,0.0,0.0,0.0,0.0
Ca_09249,69.66666666666667,70.66666666666667,44.333333333333336,58.333333333333336
Ca_09250,136.33333333333334,131.33333333333334,138.0,176.0
Ca_09251,94.0,69.66666666666667,43.333333333333336,85.66666666666667
Ca_09253,2.0,0.6666666666666666,1.3333333333333333,4.0
Ca_09254,68.33333333333333,56.333333333333336,38.666666666666664,67.66666666666667
Ca_09255,506.3333333333333,437.0,402.3333333333333,424.3333333333333
Ca_09256,40.0,27.333333333333332,37.333333333333336,39.666666666666664
Ca_09257,0.0,0.3333333333333333,0.3333333333333333,0.0
Ca_09258,933.6666666666666,684.0,634.3333333333334,850.6666666666666
Ca_09259,933.6666666666666,684.0,634.3333333333334,850.6666666666666
Ca_09260,713.0,667.0,712.6666666666666,524.0
Ca_09261,207.66666666666666,156.0,180.33333333333334,169.0
Ca_09262,0.0,0.0,0.0,0.0
Ca_09263,0.0,0.0,0.0,0.0
Ca_09265,0.0,0.0,0.0,0.0
Ca_09267,174.66666666666666,144.66666666666666,91.66666666666667,65.33333333333333
Ca_09268,12.333333333333334,9.0,5.666666666666667,16.333333333333332
Ca_09269,272.3333333333333,239.0,237.0,228.0
Ca_09270,78.0,49.333333333333336,28.333333333333332,46.666666666666664
Ca_09271,61.333333333333336,43.0,42.333333333333336,23.0
Ca_09272,279.3333333333333,269.0,410.3333333333333,488.3333333333333
Ca_09273,13.666666666666666,6.0,17.0,11.666666666666666
Ca_09274,32.0,20.0,13.666666666666666,16.666666666666668
Ca_09275,1200.0,668.3333333333334,588.0,674.0
Ca_09276,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
Ca_09278,20.333333333333332,14.0,6.333333333333333,11.333333333333334
Ca_09279,4118.666666666667,4172.0,5024.333333333333,6385.666666666667
Ca_09280,115.66666666666667,101.66666666666667,35.333333333333336,40.0
Ca_09281,289.3333333333333,251.0,178.0,210.66666666666666
Ca_09282,8.333333333333334,11.333333333333334,7.333333333333333,2.6666666666666665
Ca_09283,0.0,0.0,0.0,0.0
Ca_09284,24.666666666666668,12.666666666666666,6.0,7.333333333333333
Ca_09285,437.3333333333333,393.6666666666667,344.6666666666667,419.3333333333333
Ca_09287,198.33333333333334,119.0,130.66666666666666,155.0
Ca_09288,0.0,0.6666666666666666,0.0,0.6666666666666666
Ca_09289,212.66666666666666,145.66666666666666,103.33333333333333,125.66666666666667
Ca_09290,66.0,62.333333333333336,44.666666666666664,47.0
Ca_09291,34.333333333333336,19.333333333333332,15.0,12.666666666666666
Ca_09292,1.0,0.6666666666666666,0.0,0.0
Ca_09293,67.33333333333333,52.666666666666664,143.0,87.66666666666667
Ca_09294,106.66666666666667,83.33333333333333,99.0,125.0
Ca_09295,151.33333333333334,72.66666666666667,89.33333333333333,47.666666666666664
Ca_09296,690.0,624.3333333333334,928.6666666666666,1064.6666666666667
Ca_09297,597.3333333333334,398.0,338.6666666666667,237.33333333333334
Ca_09298,120.33333333333333,101.33333333333333,79.0,79.33333333333333
Ca_09299,318.0,222.66666666666666,413.0,184.66666666666666
Ca_09300,425.6666666666667,443.3333333333333,370.0,391.3333333333333
Ca_09301,241.33333333333334,169.33333333333334,181.66666666666666,177.66666666666666
