Gene_identifier,Root-Control,Root-SS,Shoot-Control,Shoot-SS
Ca_19984,0.437292,0.102986,0.0,0.108512
Ca_19985,17.5857,43.1668,14.8951,14.7009
Ca_19986,5.74782,0.740166,5.41599,2.1615
Ca_19987,3.20009,5.9759,4.38148,4.43698
Ca_19988,0.0,0.0,0.0,0.0
Ca_19989,2.40274,2.97887,0.845621,1.48787
Ca_19989,3.11454,5.95782,1.72125,1.93527
Ca_19990,4.98523,2.93054,3.89395,8.60992
Ca_19991,48.2862,0.787048,0.205382,0.267533
Ca_19992,0.531111,2.11992,25.1297,32.5064
Ca_19993,128.427,35.3536,196.72,93.4753
Ca_19994,5.38601,5.05655,41.3247,34.83
Ca_19995,6.03718,3.39341,26.1805,22.857
Ca_19996,12.2149,92.9569,0.177668,0.362966
Ca_19997,38.3204,60.9681,4.26768,9.94641
Ca_19998,16.9666,7.75821,13.308,8.82466
Ca_19999,0.883793,3.81361,2.14521,3.05841
Ca_20000,0.0,0.0,0.0,0.0
Ca_20001,2.2188,5.36015,0.665153,2.41677
Ca_20002,0.0,0.0,0.125543,0.264002
Ca_20003,4.99652,9.12629,3.97906,4.68729
Ca_20004,15.2012,16.9372,10.8439,12.0602
Ca_20005,3.14263,2.45206,0.151211,0.0
Ca_20006,35.3091,20.4592,212.972,130.418
Ca_20007,60.5938,84.6785,51.9343,89.6161
Ca_20008,26.181,24.7779,37.1314,37.315
Ca_20009,82.1833,127.135,0.0,0.0187183
Ca_20010,0.431247,0.455313,2.04573,1.89364
Ca_20011,2.12058,1.84284,1.54147,1.05688
Ca_20012,0.0,0.0,0.0,0.0
Ca_20013,53.2928,345.51,32.7728,65.6845
Ca_20014,34.5558,69.6184,34.4364,47.5551
Ca_20015,0.10931,0.0,0.0,0.0
Ca_20016,25.2743,17.2231,58.1002,60.4989
Ca_20017,4.31818,18.4967,5.89077,10.1084
Ca_20018,15.9165,35.3903,11.205,18.9827
Ca_20019,0.0,0.0,0.0,0.0
Ca_20020,1.15319,1.36875,5.59151,5.09894
Ca_20021,71.092,47.4362,67.4393,74.6097
Ca_20022,62.0281,30.1204,16.7254,22.762
Ca_20023,17.4241,7.15692,36.6572,42.0144
Ca_20024,0.0,0.0,0.0,0.0
Ca_20025,0.0,0.0,0.0,0.0
Ca_20026,0.0,0.0977394,0.0,0.0
Ca_20027,0.0,0.115097,0.025193,0.115531
Ca_20028,0.109978,0.411923,1.25178,0.93573
Ca_20029,98.3138,41.051,112.363,77.1397
Ca_20030,0.341847,0.0,0.0,0.0
Ca_20031,1.11066,1.02396,7.11794,2.69118
Ca_20032,83.9031,55.6706,84.6785,143.767
Ca_20033,0.0,0.0,0.0,0.0
Ca_20034,16.5359,20.5953,20.3999,20.0433
Ca_20035,9.47394,6.64749,18.2076,15.8123
Ca_20036,17.2893,12.0833,15.5458,14.0474
Ca_20037,0.895709,0.346393,0.0,0.0
Ca_20038,0.41584,0.718979,0.326206,0.883716
Ca_20039,13.3381,15.0332,15.0847,21.7777
Ca_20040,7.38477,4.71906,8.98481,10.4661
Ca_20041,0.0,0.0,0.0,0.0
Ca_20042,5.8524,5.11804,2.0915,2.43829
Ca_20043,6.53166,8.30036,16.8826,14.3437
Ca_20044,0.0648332,7.37887,0.0998398,0.60268
Ca_20045,23.0202,20.412,12.7568,15.5137
Ca_20046,0.120268,0.0,0.0,0.0
Ca_20047,1.42711,7.0704,7.91897,4.88001
Ca_20048,13.5117,9.44135,37.5658,31.128
Ca_20049,203.736,459.881,137.458,161.378
Ca_20050,0.22455,0.641296,27.5429,23.8737
Ca_20051,15.1284,15.3306,18.5704,13.9908
Ca_20052,0.0,1.75824,0.0404475,0.0416172
Ca_20053,0.0,0.0,0.112235,0.0
Ca_20054,21.0541,14.7121,13.2491,12.1515
Ca_20055,12.2056,6.68513,0.796466,0.66383
Ca_20056,0.0,0.0,0.0,0.0
Ca_20057,24.4695,38.0179,9.53145,8.25258
Ca_20058,0.449575,1.67831,0.58663,0.269869
Ca_20059,0.0,0.0,0.0,0.0
Ca_20060,0.26998,0.0683932,0.276726,0.355607
Ca_20061,0.566593,1.56375,1.06144,1.17847
Ca_20062,0.0,0.0,0.0,0.122133
Ca_20063,0.0789438,0.0,0.0,0.0
Ca_20064,8.74199,21.7239,15.868,23.5376
Ca_20065,1.74377,2.03809,5.38506,1.2935
Ca_20066,0.0,0.0,0.40737,0.463902
Ca_20067,55.8778,27.0446,11.8165,20.0586
Ca_20068,0.0,0.0,86.0144,47.9677
Ca_20069,20.3593,18.9621,7.51304,12.299
Ca_20070,817.121,360.669,18.3698,22.4701
Ca_20071,84.0336,158.63,80.6679,65.7803
Ca_20072,24.9481,26.3304,124.479,128.034
Ca_20073,1.96237,3.49736,0.120681,0.151888
Ca_20074,7.31016,9.88127,2.74931,13.0718
Ca_20075,36.9425,32.0293,38.1488,12.4926
Ca_20076,0.0969336,0.0374537,8.43952,9.10839
Ca_20077,19.9745,29.8379,14.3319,13.8576
Ca_20078,0.0429616,0.0,0.948694,0.824515
Ca_20079,0.906588,0.319494,0.0,0.0544077
Ca_20080,1.44229,1.27786,1.91763,0.737177
Ca_20081,22.6124,46.8037,5640.69,8636.16
Ca_20082,161.781,85.6899,38.725,19.9975
Ca_20083,6.99103,11.2171,8.36011,2.39731
Ca_20084,51.1836,40.9953,114.381,81.3618
Ca_20085,0.0,0.0,0.0,0.0
Ca_20086,0.0,0.753993,0.376851,0.25622
Ca_20087,8.81866,11.4528,16.4101,20.4933
Ca_20088,0.0,0.0371568,0.0,0.0
Ca_20089,0.0,0.0,0.0,0.0
Ca_20090,0.0807592,0.0,0.0,0.0
Ca_20091,15.7684,13.5502,8.26074,14.2555
Ca_20092,47.8559,53.9146,39.422,48.1064
Ca_20093,7.75129,8.22264,13.2408,15.0623
Ca_20094,8.44032,1.67547,1.96299,1.5106
Ca_20095,2.46242,2.13049,3.7637,2.39696
Ca_20096,0.0,0.0,0.0,0.0
Ca_20097,22.4368,43.9973,26.8299,28.1748
Ca_20098,9.77631,35.234,3.91602,4.13154
Ca_20099,2.54423,4.06304,3.24691,3.79922
Ca_20100,8.4175,11.6153,9.46573,7.94406
Ca_20101,82.5533,71.3345,8.65622,12.1537
Ca_20102,10.0942,9.26987,23.2978,16.398
Ca_20103,21.204,14.3743,16.4948,17.8914
Ca_20104,0.0,0.0,0.0,0.0
Ca_20105,1.64084,2.61314,1.37286,1.00718
Ca_20106,16.4614,3.28195,18.6877,13.688
Ca_20107,0.0,0.0,0.0,0.0
Ca_20108,9.01739,9.50984,4.44429,4.94017
Ca_20109,0.443627,0.70498,3.32815,1.39739
Ca_20110,1.95842,5.73293,7.82454,3.91029
Ca_20111,0.13214,0.0258458,0.0783268,0.265357
Ca_20112,0.0,0.0,0.133871,0.0
Ca_20113,13.7917,15.574,11.7038,7.02922
Ca_20114,5.72004,6.63315,12.6989,3.49016
Ca_20115,13.8482,48.6575,3.29149,6.07068
Ca_20116,15.4666,7.36248,9.91976,8.05652
Ca_20117,46.6343,26.1666,17.4766,14.9867
Ca_20118,19.4272,17.05,18.9114,15.3205
Ca_20119,7.88664,6.10231,12.971,9.58465
Ca_20120,0.0,0.0,0.0,0.0
Ca_20121,51.9774,26.2362,81.5151,71.5044
Ca_20122,0.500079,0.9182,1.03158,1.96996
Ca_20123,1.92205,2.2931,1.57734,4.10436
Ca_20124,0.59282,1.05225,1.57226,2.03495
Ca_20125,50.2822,38.6029,23.2406,25.1481
Ca_20126,22.9628,39.9118,21.0875,20.6576
Ca_20127,0.0747453,0.0,1.65381,1.43759
Ca_20128,0.822801,0.315349,0.794473,0.322574
Ca_20129,4.1069,9.51938,2.64358,3.55345
Ca_20130,14.4615,15.1638,19.6999,24.5877
Ca_20131,0.0,0.0,0.0,0.0
Ca_20132,0.0,0.0,0.0,0.0
Ca_20133,0.0,0.0,0.0,0.0
Ca_20134,0.0,0.0,0.0,0.0
Ca_20135,0.0,0.0,0.0,0.0
Ca_20136,23.8765,22.3276,17.2943,14.5844
Ca_20137,0.137771,1.24922,1.46644,0.638066
Ca_20138,21.63,19.656,24.7488,18.1384
Ca_20139,186.93,59.61,251.451,170.666
Ca_20140,0.328428,0.482222,1.91775,1.37382
Ca_20141,3.15722,0.810525,75.8537,62.9374
Ca_20142,0.0,0.0,0.0,0.0
Ca_20143,9.5362,27.43,3.78149,4.40976
Ca_20144,0.0742894,0.221723,0.11243,0.0
Ca_20145,17.2125,27.5489,26.596,24.7304
Ca_20146,30.6752,20.5181,49.6749,35.2075
Ca_20147,1.25622,4.42334,0.917025,0.46816
Ca_20148,0.0,0.0,0.0,0.0
Ca_20149,21.0851,20.1018,14.7841,17.6039
Ca_20150,97.067,82.4171,68.2054,85.069
Ca_20151,14.1622,10.5545,8.26267,5.70487
Ca_20152,8.67065,10.5577,8.0393,10.9134
Ca_20153,36.6165,112.559,12.7658,11.3971
Ca_20154,0.117166,0.391618,0.271728,0.184533
Ca_20155,0.439594,3.13061,0.735384,1.98864
Ca_20156,1.25736,0.420861,0.213652,0.432128
Ca_20157,4.89242,16.601,2.07823,1.26192
Ca_20158,9.46585,7.18724,16.7807,7.75245
Ca_20159,37.2712,22.0177,66.2033,57.6563
Ca_20160,0.0,0.0,0.0,0.0
Ca_20161,4.49462,2.43771,8.02196,6.18522
Ca_20162,43.5632,19.0272,2.19783,3.81947
Ca_20163,5.97185,8.39156,6.97066,5.16113
Ca_20164,218.197,98.8912,137.072,142.233
Ca_20165,0.0,0.0,0.0,0.0
Ca_20166,108.453,766.994,2.18493,2.48794
Ca_20167,108.453,766.994,2.18493,2.48794
Ca_20168,47.8515,16.1537,16.6144,18.5958
Ca_20169,0.0,0.0,0.0,0.0
Ca_20170,0.0,0.0,0.0,0.0
Ca_20171,41.0212,47.0835,25.8857,31.168
Ca_20172,1.29406,1.27747,2.23677,3.81848
Ca_20173,3.52701,3.48846,5.91281,4.98466
Ca_20174,2.71001,2.97325,8.66528,4.14646
Ca_20175,0.0,0.0,0.0,0.0
Ca_20176,1.021,2.25999,9.90525,4.39097
Ca_20177,5.56999,14.547,26.3683,15.1972
Ca_20178,72.6597,102.916,53.42,51.8193
Ca_20179,101.705,133.105,85.6921,71.2965
Ca_20180,26.6682,33.119,28.7798,26.7549
Ca_20181,5.37009,46.5873,4.91701,28.8442
Ca_20182,3.78735,1.20853,0.0177816,0.0179434
Ca_20183,2.76568,1.88344,0.0,0.0
Ca_20184,5.486,5.82044,4.78541,4.48907
Ca_20185,0.164783,0.0428284,0.126182,0.0
Ca_20186,26.0003,18.3119,13.2979,15.1261
Ca_20187,0.0,0.0,0.0,0.0
Ca_20188,7.71065,8.65282,83.3862,92.4558
Ca_20189,51.6915,20.3499,35.808,30.699
Ca_20190,0.0317531,0.193782,0.38458,0.498985
Ca_20191,0.323758,0.636655,0.280439,0.924646
Ca_20192,19.6618,19.0038,26.8305,17.5681
Ca_20193,26.0031,32.3059,17.6252,27.2437
Ca_20194,2.27788,11.5374,2.69859,7.24932
Ca_20195,10.5664,7.1695,43.3157,38.1189
Ca_20196,0.310069,0.240028,0.475438,0.721975
Ca_20197,0.0,0.0,0.0,0.0
Ca_20198,0.0,0.0,0.0,0.0
Ca_20199,0.825263,0.472963,0.712445,0.319482
Ca_20200,397.167,132.323,3.23427,2.00452
Ca_20201,0.0,0.0,0.0,0.0
Ca_20202,6.00151,7.75936,5.33049,5.41126
Ca_20203,3.13053,4.78725,0.051919,0.476482
Ca_20204,1.08996,2.72479,2.98561,2.97425
Ca_20205,201.11,91.3276,231.618,180.76
Ca_20206,32.2525,17.3029,61.8009,65.2065
Ca_20207,4.41667,11.8547,16.4421,13.4802
Ca_20208,16.9826,28.8436,25.6101,28.4276
Ca_20209,5.23569,7.69862,7.08064,5.86935
Ca_20210,489.352,303.987,382.093,342.4
Ca_20211,21.4064,26.8741,30.6793,40.329
Ca_20212,0.0,0.0,0.0,0.0
Ca_20213,108.13,101.538,15.7427,44.3186
Ca_20214,39.8122,25.5817,27.2898,18.2359
Ca_20215,1.11985,3.98559,21.2366,15.362
Ca_20216,125.51,97.7426,150.204,127.837
Ca_20217,5.97978,16.265,3.81806,2.92525
Ca_20218,0.0,0.103339,0.0,0.0
Ca_20219,16.7863,119.473,23.0874,46.2636
Ca_20220,26.0779,17.0913,50.625,50.0913
Ca_20221,0.0,0.0,0.0,0.0
Ca_20222,0.430038,0.316395,0.0,0.0
Ca_20223,1.42229,1.40961,17.7863,11.9622
Ca_20224,5.18119,9.01866,9.08387,14.2333
Ca_20225,5.18119,9.01866,9.08387,14.2333
Ca_20226,0.461609,1.26754,0.166355,0.635976
Ca_20227,2.19415,1.13561,2.02402,1.67792
Ca_20228,0.0,0.0,0.0,0.0
Ca_20229,34.7725,11.537,8.48267,6.32132
Ca_20230,101.047,122.406,6.44607,6.1774
Ca_20231,13.5217,18.4129,14.5965,10.8121
Ca_20232,3.06369,1.50528,0.555024,0.781942
Ca_20233,0.0,0.089912,0.0,0.0935993
Ca_20234,75.9375,36.8234,65.3168,43.0294
Ca_20235,8.315,2.49529,3.20974,0.268925
Ca_20236,0.0,0.128263,0.0,0.0
Ca_20237,8.03471,7.86808,6.08524,7.5466
Ca_20238,62.4086,35.2844,60.6177,76.5965
Ca_20239,8.61566,2.99637,8.51256,5.33708
Ca_20240,1.12743,1.11052,1.64249,1.10827
Ca_20241,0.0,0.0934291,0.0,0.0
Ca_20242,4.43472,2.54679,8.80109,6.99297
Ca_20243,0.0,0.267463,0.0,0.0
Ca_20244,1.20584,0.52841,4.93624,1.92602
Ca_20245,0.0,0.0,0.0808158,0.0832734
Ca_20246,0.425535,1.56545,0.607438,0.970482
Ca_20247,29.8111,19.5089,21.6559,15.828
Ca_20248,0.0,0.0,0.0,0.0
Ca_20249,35.0516,2.13631,0.100254,0.219585
Ca_20250,21.0267,24.7583,13.5877,20.9871
Ca_20251,4.56572,2.71088,5.05717,3.86071
Ca_20252,0.0,0.0,0.0,0.0
Ca_20253,29.1677,14.9937,24.8497,20.5704
Ca_20254,2.90547,2.1586,17.5339,10.0417
Ca_20255,0.0,0.0,0.272695,0.282618
Ca_20256,14.0684,1.95982,0.0,0.0
Ca_20257,2.36152,44.3729,6.75888,9.22043
Ca_20258,2.84833,8.62903,9.85994,4.93403
Ca_20259,3.29033,17.5115,2.07695,1.56893
Ca_20260,0.986485,0.664209,0.75675,1.08498
Ca_20261,0.946097,2.01351,3.47744,1.49248
Ca_20262,0.289119,0.13286,2.94772,2.75062
Ca_20263,51.6546,27.6526,40.6261,26.8467
Ca_20264,0.504557,0.0494082,19.4219,32.3961
Ca_20265,136.631,29.6737,198.532,68.442
Ca_20266,38.6526,9.56068,36.6167,27.3876
Ca_20267,0.0401549,0.0,0.0,0.0305122
Ca_20268,11.049,11.4839,35.4129,49.2571
Ca_20269,8.33628,6.73586,10.3212,7.63556
Ca_20270,25.9503,36.4738,16.9396,19.2576
Ca_20271,0.0,0.0,0.0,0.0594688
Ca_20272,6.02077,6.41579,22.156,15.0875
Ca_20273,2.09152,1.29331,0.843469,0.287975
Ca_20274,13.3274,18.2943,22.9044,22.4586
Ca_20275,0.28317,0.860688,0.646311,0.0
Ca_20276,1.18688,2.40601,2.78645,1.22862
Ca_20277,0.0,0.0,0.0,0.0
Ca_20278,0.204624,1.3608,0.0,0.0
Ca_20279,0.0,0.0,0.0,0.0
Ca_20280,0.292335,0.592947,0.19944,0.226097
Ca_20281,0.673653,0.7556,0.258927,0.90374
Ca_20282,0.0,0.0,0.0,0.0
Ca_20283,0.0960559,0.0745945,0.018452,0.018453
Ca_20284,0.750559,4.22094,2.20966,7.40188
Ca_20285,0.0,0.0,0.0,0.0
Ca_20286,2.09404,2.61245,3.57167,6.03101
Ca_20287,0.872538,0.570644,1.73591,0.554555
Ca_20288,3.10228,2.92085,6.69473,4.56808
Ca_20289,14.6771,3.04192,0.403137,1.02766
Ca_20290,0.310602,0.0,1.18381,0.23829
Ca_20291,14.9168,8.73427,17.4456,12.2075
Ca_20292,22.2947,27.8062,16.4897,17.9906
Ca_20293,114.529,75.3622,105.679,101.72
Ca_20294,35.6326,21.446,65.3394,50.2653
Ca_20295,6.84889,9.1725,19.9977,18.5103
Ca_20296,922.977,197.278,579.312,248.943
Ca_20297,0.0,0.0,0.0,0.0
Ca_20298,2.57365,10.9085,8.02601,13.2973
Ca_20299,0.0,0.0,0.0,0.0
Ca_20300,13.7636,12.0668,9.86876,11.706
Ca_20301,0.694398,1.42805,1.94097,1.19657
Ca_20302,0.175059,0.180525,35.1578,33.3847
Ca_20303,0.0,0.0,0.0,0.0
Ca_20304,1.27083,1.32285,17.3678,11.3748
Ca_20305,0.279009,2.99234,8.31772,5.19799
Ca_20306,48.2884,81.3954,36.1445,80.7136
Ca_20307,9.4338,12.9274,18.4619,18.8147
Ca_20308,25.9191,13.5172,15.4842,12.822
Ca_20309,0.0,0.0,0.0,0.0
Ca_20310,1.92852,4.69467,3.81995,14.2944
Ca_20311,6.35569,7.22858,14.3125,8.02613
Ca_20312,5.25084,3.34898,35.0629,29.7762
Ca_20313,6.92999,7.84039,0.444781,0.0299755
Ca_20314,0.0,0.0,0.0,0.0
Ca_20315,0.0,0.121341,0.0,0.0
Ca_20316,0.219097,0.411793,0.0,0.167366
Ca_20317,0.0,0.0,0.0,0.0
Ca_20318,0.0,0.0,0.0,0.0
Ca_20319,0.0,0.0,0.0,0.0
Ca_20320,0.0,0.133939,0.0,0.0
Ca_20321,0.0,0.0,0.0,0.0
Ca_20322,1.11062,1.85142,3.44206,2.08713
Ca_20323,89.5936,136.646,0.0886679,0.0900884
Ca_20324,37.3188,33.95,23.2262,27.899
Ca_20325,10.7173,8.53536,11.1577,4.87864
Ca_20326,1.00286,11.438,2.60753,2.17781
Ca_20327,6.82188,5.29509,2.10908,3.37476
Ca_20328,30.2853,17.4482,4.2201,3.53563
Ca_20329,12.4734,11.7101,13.6175,6.08949
Ca_20330,0.117386,0.088593,0.0888229,0.08992
Ca_20331,2.82663,1.24542,1.27539,0.849729
Ca_20332,7.43288,4.54722,6.49725,7.9293
Ca_20333,22.9679,85.1874,5.27107,39.747
Ca_20334,23.0831,16.3309,12.0758,12.8464
Ca_20335,5.4521,5.13039,17.1858,11.8887
Ca_20336,4.02312,6.92128,7.25297,4.55654
Ca_20337,2.92099,0.792354,4.07538,2.28584
Ca_20338,75.4906,57.2046,4.21641,7.44496
Ca_20339,28.9459,35.7014,20.5161,26.526
Ca_20340,7.55592,43.8939,7.41123,6.7178
Ca_20341,0.0,4.39638,41.2615,10.0928
Ca_20342,0.0,0.0,0.0,0.0
Ca_20343,0.101582,0.54362,0.93555,0.87227
Ca_20344,0.0,0.0,5.76089,3.42127
Ca_20345,10.4381,10.153,11.8845,15.6117
Ca_20346,17.5153,8.10285,4.52876,9.72748
Ca_20347,0.0,0.0,0.0,0.0
Ca_20348,10.3674,2.11902,5.61989,2.65434
Ca_20349,3.01227,2.23771,1.44903,1.80517
Ca_20350,4.65209,2.62463,4.42512,3.4538
Ca_20351,0.178013,0.410554,0.904309,0.721636
Ca_20352,0.0,0.0,0.0,0.0
Ca_20353,0.96789,0.606758,17.7742,15.0988
Ca_20354,2.37119,1.86771,31.5073,38.3568
Ca_20355,0.0,0.0,0.0,0.0
Ca_20356,2.88279,2.99496,13.3815,7.787
Ca_20357,35.6358,16.9128,20.912,17.6302
Ca_20358,0.0,0.0,0.0,0.0
Ca_20359,1.27549,1.93048,0.0,0.0
Ca_20360,19.3289,15.6423,32.9507,34.6102
Ca_20361,0.0,0.0,0.0,0.0
Ca_20362,85.4819,43.2361,147.054,122.777
Ca_20363,9.4784,5.73619,114.806,97.4356
Ca_20364,0.450257,0.935645,60.6242,24.7179
Ca_20365,55.9209,81.9144,22.8381,41.1524
Ca_20366,6.75901,5.79645,3.05025,3.1557
Ca_20367,59.661,17.8405,35.5715,32.7335
Ca_20368,934.651,416.198,835.231,734.551
Ca_20369,0.0,0.100299,0.0,0.0
Ca_20370,0.0,0.139811,0.0,0.0
Ca_20371,0.0871564,1.81633,0.0,0.0
Ca_20372,14.5908,22.1368,7.90505,15.0216
Ca_20373,0.0,0.0,0.0,0.0
Ca_20374,4.02639,3.0677,17.3759,8.4021
Ca_20375,0.0,0.0,0.0,0.0
Ca_20376,105.342,37.2701,16.3855,42.1477
Ca_20377,0.0,0.0,0.0,0.0
Ca_20378,23.1179,13.0988,2.67943,2.19068
Ca_20379,0.0,0.0,0.0,0.0
Ca_20380,15.9286,7.06587,13.9658,13.1033
Ca_20381,123.304,34.8391,0.0,0.0334127
Ca_20382,2.28467,1.33701,0.269011,0.319908
Ca_20383,82.0691,75.8704,31.7903,38.3606
Ca_20384,1.67697,0.27612,0.562733,0.317715
Ca_20385,0.624676,1.89315,1.11277,2.06672
Ca_20386,0.0,0.0,0.0,0.0
Ca_20387,0.535703,0.453759,0.305028,0.23851
Ca_20388,0.1433,0.321057,0.10863,0.0
Ca_20389,0.264818,0.101525,0.103352,0.0
Ca_20390,12.8818,13.3319,26.4756,17.5811
Ca_20391,0.0,0.0,0.0,0.0
Ca_20392,1.5091,1.2406,4.24546,2.50136
Ca_20393,3.36813,3.75501,2.61271,2.53607
Ca_20394,0.0,0.0,0.0,0.0
Ca_20395,9.93478,5.41065,0.208695,0.211678
Ca_20396,42.8245,16.555,38.131,23.1827
Ca_20397,85.6911,255.757,68.2716,74.1978
Ca_20398,47.2806,22.7262,30.5218,29.1988
Ca_20399,85.119,169.071,70.3279,62.4377
Ca_20400,16.6515,35.2442,17.6315,20.9181
Ca_20401,4.09482,11.6309,14.8617,47.9981
Ca_20402,0.0,0.0,0.0,0.0
Ca_20403,2.80224,5.15826,0.614471,1.17743
Ca_20404,26.2942,146.767,8.901,10.6765
Ca_20405,2.12484,1.97425,0.20076,0.400296
Ca_20406,3.06654,6.63657,9.79194,5.03529
Ca_20407,71.6033,40.4224,72.4839,77.1563
Ca_20408,1143.77,854.88,546.679,534.097
Ca_20409,0.0,0.0,0.0,0.0
Ca_20410,11.0508,10.8138,16.0202,11.0842
Ca_20411,0.694539,0.421718,0.634717,0.646686
Ca_20412,0.308607,0.471664,2.42184,0.956262
Ca_20413,0.231862,0.259704,0.488916,0.492708
Ca_20414,0.0,0.0,0.0,0.0
Ca_20415,0.0,0.0,0.0,0.0
Ca_20416,0.0,0.0,0.0,0.0
Ca_20417,0.0,0.0,0.0,0.0
Ca_20418,40.3515,16.8931,50.59,18.7695
Ca_20419,35.6908,33.5105,39.9028,35.9598
Ca_20420,0.0936882,7.06477,0.387452,0.17986
Ca_20421,2.05199,2.54552,1.49944,2.06104
Ca_20422,0.0,0.26757,0.0,0.0
Ca_20423,3154.11,2817.32,1601.42,1659.09
Ca_20424,209.235,91.71,177.729,151.282
Ca_20425,2.2736,6.6185,6.41085,9.46192
Ca_20426,5.38808,3.48086,3.83245,2.78191
Ca_20427,41.8006,72.5676,10.0219,9.20229
Ca_20428,0.0,0.12412,0.0449644,0.0
Ca_20429,13.5424,12.0453,11.0106,8.68605
Ca_20430,6.06929,18.1888,8.687,6.76391
Ca_20431,19.5891,24.287,13.0518,14.2829
Ca_20432,11.6737,22.1367,13.5872,18.7177
Ca_20433,42.6112,48.065,37.1027,47.9164
Ca_20434,36.5848,29.2156,56.7461,56.1766
Ca_20435,4.1604,1.38643,3.97877,8.31084
Ca_20436,9.81922,7.80649,15.7789,27.0769
Ca_20437,6.62786,6.18245,8.40081,11.4692
Ca_20438,37.193,25.8764,23.0564,24.3969
Ca_20439,0.0,0.0974974,0.503655,0.502414
Ca_20440,3106.32,2577.43,1334.48,1220.29
Ca_20441,213.534,95.1701,266.635,173.526
Ca_20442,0.949976,1.30241,5.02567,2.68318
Ca_20443,17.7519,16.8724,30.2571,26.8531
Ca_20444,212.413,98.5714,248.196,144.055
Ca_20445,0.0,0.0,0.0,0.0
Ca_20446,33.0773,16.5996,19.4857,18.6033
Ca_20447,1.08858,1.08549,1.08449,0.99605
Ca_20448,4.416,40.8877,0.286874,0.731619
Ca_20449,0.715733,0.439677,0.762181,0.555357
Ca_20450,63.6002,43.5058,57.2354,45.618
Ca_20451,0.31925,0.404481,0.0812311,0.0
Ca_20452,0.0,0.0,0.0,0.0
Ca_20453,2.43343,0.313945,0.175959,0.143818
Ca_20454,0.211711,0.483456,0.484687,0.826414
Ca_20455,6.67179,4.74199,7.59226,7.85314
Ca_20456,0.0,0.0,0.0,0.0
Ca_20457,0.0,0.0,0.0,0.0
Ca_20458,0.0,0.0,0.0,0.0
Ca_20459,4.42266,3.59868,6.47618,5.09326
Ca_20460,0.0,0.0,0.0,0.0
Ca_20461,33.9615,20.3397,23.9271,24.241
Ca_20462,0.203725,0.0,0.627425,0.0
Ca_20463,8.73444,9.49662,5.7307,5.03004
Ca_20463,3.20947,7.22292,3.2861,2.41812
Ca_20464,13.2096,15.0394,40.9853,59.554
Ca_20465,2.41964,3.09046,4.69053,4.0497
Ca_20466,0.0,0.0,0.0,0.0
Ca_20467,0.853528,1.6144,2.2293,1.255
Ca_20468,0.314008,0.0392185,0.389879,0.0398896
Ca_20469,41.8667,128.066,27.3513,24.3881
Ca_20470,53.2031,47.1503,117.698,76.2133
Ca_20471,11.9093,14.9547,6.65091,10.7833
Ca_20472,3.85008,13.2497,2.0002,11.0012
Ca_20473,5.90364,2.82719,659.146,690.971
Ca_20474,5.57671,5.29534,14.7985,5.61408
Ca_20475,4.84339,3.12768,11.9028,14.1404
Ca_20476,0.527665,0.471903,1.27419,2.78593
Ca_20477,3.67764,8.29878,1.01571,1.79709
Ca_20478,8.34829,7.20894,3.59288,9.81121
Ca_20479,0.0,0.301898,0.0,0.0
Ca_20480,0.0,1.71818,2.04592,2.07563
Ca_20481,0.0,0.326184,5.64516,1.21691
Ca_20482,2.15734,1.90699,1.56381,1.95075
Ca_20483,2.04392,0.641129,2.19304,1.87714
Ca_20484,13.2022,8.42313,62.2674,49.8198
Ca_20485,23.511,20.1137,22.7957,44.1345
Ca_20486,0.0681829,0.21305,0.0262839,0.120958
Ca_20487,0.0,0.0,0.177761,0.0
Ca_20488,4.48789,3.1516,7.75608,1.77336
Ca_20489,14.5745,10.1268,11.0875,17.574
Ca_20490,0.372475,0.817967,0.709794,0.586877
Ca_20491,0.0741723,0.117733,1.07585,39.1184
Ca_20492,14.6992,9.98583,13.8995,14.7343
Ca_20493,7.28175,7.27593,12.7258,9.9379
Ca_20494,15.5502,7.13564,0.300291,2.264
Ca_20495,14.2314,7.61263,2.11302,2.45164
Ca_20496,0.0,0.0,0.0,0.0
Ca_20497,19.9166,40.4261,17.9656,21.2703
Ca_20498,0.0903174,0.0,0.208906,0.0
Ca_20499,22.2203,19.4042,35.7664,32.3899
Ca_20500,0.344035,0.228069,0.118043,1.09535
Ca_20501,111.809,103.334,70.232,68.0483
Ca_20502,13.4088,13.5616,12.5105,15.6416
Ca_20503,17.2356,23.7146,3.19007,7.34267
Ca_20504,0.0,0.0,0.0,0.0
Ca_20505,0.0,0.0,0.0,0.0
Ca_20506,7.27957,11.8808,11.5223,7.95275
Ca_20507,0.0,0.0,0.0,0.0
Ca_20508,26.2087,39.0562,8.97597,9.20699
Ca_20509,0.609236,1.74378,2.92498,0.919461
Ca_20510,4.59032,6.51732,5.23125,5.54325
Ca_20511,0.412345,0.190386,9.74486,14.189
Ca_20512,2.62888,16.8014,3.54423,4.07275
Ca_20513,0.308828,0.624953,51.5001,21.8281
Ca_20514,40.538,4.19329,7.54184,3.11709
Ca_20515,9.5977,15.946,9.78294,9.94971
Ca_20516,0.0,0.0,9.90244,10.3325
Ca_20517,4.99729,5.70394,15.5841,17.3191
Ca_20518,15.9616,30.3372,10.4469,11.4256
Ca_20519,0.0,0.0,0.0,0.0
