Ca_ID,XLOC_ID,4567_AFL_C,4567_AFL_S,4567_AFR_C,4567_AFR_S,4567_BFL_C,4567_BFL_S,4567_BFR_C,4567_BFR_S
Ca_03134,XLOC_020958,28.83,30.2412,16.3618,6.11644,22.5886,22.603,19.0333,26.2411
Ca_03144,XLOC_022637,426.32,77.3927,347.541,655.653,940.862,335.305,370.429,899.289
Ca_03148,XLOC_022633,13.5008,46.241,8.82989,0.0,9.0336,34.6095,11.3518,8.22343
Ca_03153,XLOC_022628,31.3033,42.7444,29.9221,58.6988,33.5528,32.6653,35.1974,49.6027
Ca_03157,XLOC_022627,2.69449,2.94429,0.0,0.0,3.36498,6.06881,0.0,1.31028
Ca_03169,XLOC_020940,11.892,5.24343,15.4249,24.6534,14.8711,7.90241,15.9859,30.6014
Ca_03171,XLOC_020938,53.8945,51.8831,203.748,65.9151,36.8958,135.43,224.593,18.6143
Ca_03175,XLOC_022617,0.0,0.0,129.13,100.369,0.0,0.0,122.636,178.153
Ca_03180,XLOC_020934,103.141,213.702,36.4629,18.8259,94.431,111.689,38.5361,53.4103
Ca_03190,XLOC_022609,3.81236,19.0959,4.4545,0.0,3.34011,3.88934,3.63864,2.2684
Ca_03191,XLOC_022608,148.001,259.369,52.7015,116.698,97.7899,198.101,84.6545,125.071
Ca_03193,XLOC_022606,42.6278,16.1075,0.0,0.0,36.1602,24.7263,0.0,0.0
Ca_03194,XLOC_022605,9.77109,15.3796,3.82361,9.66273,9.3464,9.72894,1.87053,1.66523
Ca_03200,XLOC_020924,5.68438,23.5625,0.0,19.2975,5.00599,17.01,0.0,2.91466
Ca_03206,XLOC_020921,30.9911,61.6812,120.463,50.3219,28.7541,69.3973,125.056,56.801
Ca_03218,XLOC_020912,40.0809,58.3935,30.1816,15.1516,32.2196,48.155,32.3464,37.503
Ca_03219,XLOC_020911,22.6804,14.531,0.0,8.31082,16.5131,13.5493,0.0,0.0
Ca_03230,XLOC_022587,4.66843,1.8973,0.0,0.0,10.7094,4.91136,0.0,0.0
Ca_03231,XLOC_020905,2.08697,4.00608,0.0,0.0,0.0,1.34718,0.0,1.49312
Ca_03232,XLOC_022585,1.09288,0.0,4.58699,0.0,0.0,0.0,3.91434,0.0
Ca_03236,XLOC_022583,3.70453,7.41595,6.88027,10.2455,3.65071,5.20674,7.36375,5.86166
Ca_03239,XLOC_020899,1.26174,2.32004,1.70062,0.0,1.66463,2.2541,1.97044,2.77737
Ca_03240,XLOC_020898,3.61445,13.4664,2.38964,0.0,3.08517,13.7297,4.21255,7.33452
Ca_03242,XLOC_022581,43.7434,50.3882,40.8385,35.8554,37.5816,51.1135,39.564,38.1313
Ca_03244,XLOC_022580,2.80249,8.02471,0.0,0.0,0.0,9.81296,0.0,0.0
Ca_03248,XLOC_020894,7.41014,5.03768,7.48829,0.0,8.4968,5.12248,6.61972,7.18502
Ca_03255,XLOC_020889,0.0,0.0,27.8268,0.0,0.0,4.81846,22.2319,10.7585
Ca_03267,XLOC_020881,49.3272,30.5545,0.0,0.0,34.9598,26.3493,0.0,0.0
Ca_03268,XLOC_020880,1.32788,0.0,0.0,0.0,1.42849,0.0,0.0,0.0
Ca_03270,XLOC_020879,5.95105,0.0,4.17898,0.0,2.73572,3.64828,4.70868,0.0
Ca_03274,XLOC_022565,44.8585,68.1697,29.3882,32.2967,29.985,49.6163,28.9519,27.5351
Ca_03275,XLOC_022563,63.3546,45.3354,4.93355,0.0,81.6358,73.5991,7.48995,18.6347
Ca_03283,XLOC_020872,27.8895,11.9735,6.80828,22.9304,17.739,23.5235,5.15522,49.1216
Ca_03303,XLOC_022551,69.0098,88.0047,34.5564,19.1136,65.5678,55.8361,53.8625,85.6173
Ca_03306,XLOC_020854,3.69014,1.97145,0.0,0.0,2.37629,1.94418,0.0,0.0
Ca_03320,XLOC_020847,46.3867,49.0666,34.5017,14.2605,55.4027,61.7338,40.6007,51.0078
Ca_03321,XLOC_022543,406.975,820.611,15.579,0.0,216.167,399.795,18.2817,21.5835
Ca_03322,XLOC_022543,406.975,820.611,15.579,0.0,216.167,399.795,18.2817,21.5835
Ca_03327,XLOC_022537,30.316,75.5428,33.3631,32.9034,31.1363,33.7148,34.5467,44.3135
Ca_03340,XLOC_020837,7.34029,5.31199,11.0348,39.577,4.47676,4.87694,13.367,9.4357
Ca_03358,XLOC_020827,0.0,6.79557,0.0,0.0,1.64155,0.0,0.0,0.0
Ca_03360,XLOC_022520,4.59462,3.02319,2.16998,0.0,6.11071,4.26891,2.65279,1.6224
Ca_03363,XLOC_022517,17.9,14.8137,5.22227,15.2601,13.2643,15.6372,5.57481,14.304
Ca_03366,XLOC_022514,3.72238,11.1566,1.07128,0.0,2.46958,7.73223,0.0,0.0
Ca_03375,XLOC_022508,1.99328,6.74183,0.0,0.0,2.35738,4.55644,0.0,0.0
Ca_03380,XLOC_022505,25.009,83.7749,2.43391,18.1487,14.5894,18.607,2.57788,2.23846
Ca_03381,XLOC_022504,22.1603,48.9321,3.30898,0.0,14.7922,11.9267,2.30097,1.92792
Ca_03384,XLOC_022502,676.775,588.169,22.8927,47.9896,460.437,308.939,21.3994,29.0007
Ca_03388,XLOC_020815,0.0,0.0,6.50279,17.1226,0.0,0.0,8.14313,20.4585
Ca_03393,XLOC_020810,27.5672,45.352,4.59094,12.7399,24.0703,26.6335,3.38017,2.58055
Ca_03396,XLOC_020808,0.0,0.0,0.0,0.0,0.0,1.06268,0.0,1.06396
Ca_03397,XLOC_020807,20.4632,24.253,14.4662,10.8485,26.4399,17.4309,14.6937,22.4082
Ca_03400,XLOC_020806,19.3305,17.3028,5.45649,20.5319,15.6437,15.45,4.32158,4.72426
Ca_03401,XLOC_020805,15.1226,78.8332,5.54308,0.0,10.5889,17.5654,5.81281,7.6005
Ca_03406,XLOC_020803,28.8304,49.4101,14.3854,0.0,25.7627,31.7343,16.1186,20.9678
Ca_03416,XLOC_022486,55.9487,25.471,19.4264,68.0129,61.8716,23.6319,23.5412,8.31496
Ca_03422,XLOC_011442,6.122,15.3821,1.78689,0.0,5.7573,12.2444,2.28496,1.9527
Ca_03427,XLOC_011439,69.2757,193.059,7.69824,0.0,43.0986,36.0293,4.482,0.0
Ca_03437,XLOC_011434,12.257,23.9212,4.97791,0.0,17.5194,13.7351,5.49844,14.0821
Ca_03438,XLOC_011434,12.257,23.9212,4.97791,0.0,17.5194,13.7351,5.49844,14.0821
Ca_03439,XLOC_011434,12.257,23.9212,4.97791,0.0,17.5194,13.7351,5.49844,14.0821
Ca_03442,XLOC_011431,14.4998,10.0659,190.698,142.956,10.5638,17.0703,213.515,426.484
Ca_03446,XLOC_011429,26.0393,31.4859,23.4679,12.8221,27.6781,41.631,20.86,40.6063
Ca_03448,XLOC_011427,1.49805,5.95421,1.47691,0.0,3.41353,4.17819,1.13417,2.53386
Ca_03455,XLOC_011423,232.656,82.5719,67.7036,9.87372,318.699,141.111,71.6536,104.834
Ca_03456,XLOC_009535,51.5533,28.7657,3.73943,10.8169,60.2621,28.9736,4.16644,10.295
Ca_03457,XLOC_009535,51.5533,28.7657,3.73943,10.8169,60.2621,28.9736,4.16644,10.295
Ca_03462,XLOC_009533,22.7164,14.8737,15.6941,35.3158,16.1463,25.624,14.4467,18.1383
Ca_03463,XLOC_009533,22.7164,14.8737,15.6941,35.3158,16.1463,25.624,14.4467,18.1383
Ca_03466,XLOC_011415,18.2065,8.59557,10.3071,10.3718,19.6423,14.9288,11.3638,7.71795
Ca_03471,XLOC_011413,61.0859,43.1215,182.196,73.6915,60.3687,88.7002,229.998,124.315
Ca_03474,XLOC_011412,5.94279,15.1531,1.53552,5.85474,9.39071,12.5758,1.71377,1.24351
Ca_03481,XLOC_011410,1.7934,2.50998,11.3695,13.0773,2.99625,1.65281,18.2017,3.58671
Ca_03482,XLOC_011409,0.0,15.9498,21.5099,0.0,0.0,1.85407,28.4846,3.70176
Ca_03484,XLOC_009520,138.845,258.502,64.6727,31.2973,123.811,145.135,82.9789,108.101
Ca_03485,XLOC_009519,14.107,12.6496,5.41161,5.21667,12.3575,11.4349,6.06228,1.89926
Ca_03494,XLOC_009515,1.89008,0.0,0.0,18.6715,3.01106,0.0,0.0,0.0
Ca_03495,XLOC_011402,24.4502,17.419,45.7905,0.0,12.0819,76.1912,58.0942,0.0
Ca_03498,XLOC_009512,10.0682,1.24406,0.0,0.0,8.42508,2.51524,0.0,0.0
Ca_03501,XLOC_009510,3.56875,16.4487,1.96601,12.5713,2.7547,17.2687,0.0,0.0
Ca_03512,XLOC_011394,163.52,238.005,106.504,34.4164,116.901,100.052,117.16,66.0594
Ca_03514,XLOC_009503,151.192,204.128,59.8925,27.6714,150.856,180.554,73.5341,77.6007
Ca_03519,XLOC_009499,4.44639,0.0,0.0,0.0,4.19801,0.0,0.0,0.0
Ca_03522,XLOC_011390,6.14515,5.15406,4.04965,0.0,7.34945,7.38964,4.98338,4.76975
Ca_03523,XLOC_011389,3.72076,4.08838,1.83632,0.0,4.52057,4.07996,4.3779,0.0
Ca_03524,XLOC_011388,9.27486,14.2982,28.1262,46.3431,8.80944,20.332,26.4741,67.9134
Ca_03530,XLOC_011385,41.2588,76.7458,23.4639,18.9915,29.4644,63.0808,30.2786,38.4654
Ca_03535,XLOC_009489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_03536,XLOC_009488,5.85339,0.0,21.389,0.0,13.4447,35.8684,25.3241,36.1313
Ca_03538,XLOC_011382,3.58102,3.52036,6.14506,3.75445,2.51795,8.74564,5.54153,0.0
Ca_03539,XLOC_009486,10.7196,3.15984,1.07465,0.0,3.32016,2.68096,1.68613,3.43278
Ca_03540,XLOC_009486,10.7196,3.15984,1.07465,0.0,3.32016,2.68096,1.68613,3.43278
Ca_03542,XLOC_009484,66.8537,96.8582,39.5247,29.922,54.7407,61.0637,40.0137,61.6205
Ca_03543,XLOC_011381,23.3958,80.0671,50.0359,23.0793,16.7727,50.3707,50.8691,31.6423
Ca_03543,XLOC_009483,32.0835,20.9976,9.90321,7.03637,29.5864,20.1895,10.0445,8.64223
Ca_03544,XLOC_009483,32.0835,20.9976,9.90321,7.03637,29.5864,20.1895,10.0445,8.64223
Ca_03545,XLOC_011380,2.32519,4.70063,0.0,0.0,1.37254,5.23312,0.0,0.0
Ca_03546,XLOC_009482,0.0,0.0,7.81181,59.6644,0.0,0.0,6.87818,19.9803
Ca_03549,XLOC_011379,47.2592,126.96,31.919,65.0058,43.5701,63.8735,32.4933,32.9777
Ca_03565,XLOC_009470,50.7518,58.9567,5.78612,5.17821,36.9838,41.8986,5.58038,4.03576
Ca_03569,XLOC_009468,173.804,182.619,1.64764,0.0,101.654,105.458,1.37138,1.08627
Ca_03571,XLOC_011366,5.73054,3.10878,8.31171,9.4137,5.22253,4.20897,7.50783,4.32759
Ca_03572,XLOC_011365,7.65202,0.0,6.25418,0.0,12.3129,7.17442,7.23888,0.0
Ca_03578,XLOC_009465,6.10466,7.40982,5.98359,11.2402,10.2729,5.93241,5.23775,5.06049
Ca_03584,XLOC_009462,12.5154,12.8824,4.98022,0.0,8.09206,8.94493,6.30463,2.13119
Ca_03585,XLOC_009461,8.59567,23.1202,6.68467,7.31358,9.90777,18.6636,5.98959,5.61928
Ca_03589,XLOC_009459,1.01137,0.0,6.06366,0.0,1.03701,1.04782,6.03058,2.33909
Ca_03591,XLOC_009458,2.55264,3.10785,1.89009,8.44665,3.29986,2.52601,1.7312,1.84298
Ca_03594,XLOC_011352,0.0,0.0,0.0,0.0,0.0,0.0,3.7355,0.0
Ca_03595,XLOC_011352,0.0,0.0,0.0,0.0,0.0,0.0,3.7355,0.0
Ca_03596,XLOC_009454,0.0,0.0,4.36259,0.0,0.0,0.0,1.45921,5.69024
Ca_03597,XLOC_009453,198.089,162.041,82.5015,155.901,205.449,145.682,82.6946,213.001
Ca_03604,XLOC_009450,0.0,18.3169,0.0,0.0,3.32482,11.0509,0.0,0.0
Ca_03613,XLOC_011338,4.10674,13.5583,1.78116,0.0,5.89454,5.97401,1.7108,0.0
Ca_03614,XLOC_009446,190.907,28.9054,7.35276,0.0,215.654,61.483,10.1247,4.42306
Ca_03617,XLOC_011337,4.7689,1.26973,2.58761,0.0,0.0,1.38589,2.68151,0.0
Ca_03622,XLOC_011335,67.4986,29.3621,5.12333,0.0,66.8883,29.2244,5.49314,4.56705
Ca_03633,XLOC_009437,12.3312,5.94673,191.959,48.9497,16.8272,7.5078,176.179,67.731
Ca_03637,XLOC_009435,10.3451,6.78098,4.86119,42.2061,9.32596,6.01024,6.06132,6.41995
Ca_03645,XLOC_011320,22.9755,45.5594,22.5541,5.29782,26.8877,11.5416,21.4816,6.49093
Ca_03647,XLOC_009429,23.4478,22.938,21.4932,22.4866,27.9587,22.7955,25.0273,31.9983
Ca_03664,XLOC_009416,28.098,27.9751,21.7117,22.3094,24.0481,37.5966,24.2749,26.029
Ca_03678,XLOC_009407,21.0526,14.8139,36.0595,16.226,21.7166,14.4252,36.8085,32.0414
Ca_03681,XLOC_009404,6.31629,17.9399,3.80694,13.4867,4.81921,14.9729,5.1246,8.71744
Ca_03685,XLOC_009401,1.4598,6.65497,0.0,0.0,2.41355,5.33455,0.0,0.0
Ca_03690,XLOC_009397,32.9084,61.5372,12.9086,6.7802,29.0041,49.7446,12.5818,31.6064
Ca_03691,XLOC_009396,18.6128,22.4953,3.29041,0.0,8.11004,10.2776,1.93384,3.9952
Ca_03698,XLOC_009392,53.4299,41.121,46.6544,25.2109,60.6551,43.9238,54.3095,44.7697
Ca_03700,XLOC_011299,30.7689,53.3241,14.7314,0.0,19.5776,10.3586,15.4452,1.67908
Ca_03702,XLOC_009388,17.425,24.6131,115.49,30.1353,18.9294,79.9912,115.594,52.0201
Ca_03703,XLOC_011298,6.35206,5.98919,21.9117,8.54426,9.01887,6.19028,23.7273,12.5095
Ca_03712,XLOC_009380,3.35195,1.68166,8.161,0.0,3.04818,1.88406,9.95422,12.1572
Ca_03716,XLOC_011294,11.4168,8.98053,12.6523,4.59361,13.7338,9.89565,11.7071,13.7009
Ca_03726,XLOC_009371,12.5776,2.67694,10.3924,37.4349,25.3059,15.9264,10.4925,11.4613
Ca_03727,XLOC_009370,27.8249,9.70548,0.0,0.0,13.4005,23.914,0.0,0.0
Ca_03730,XLOC_009367,6.3841,7.94768,9.07514,11.8454,6.79282,8.04196,8.89321,9.23227
Ca_03742,XLOC_011285,85.2039,62.1049,20.1851,19.6143,84.0482,52.767,21.4126,16.503
Ca_03745,XLOC_011283,7.86663,3.61603,5.59217,0.0,6.94387,1.90672,4.91251,3.29336
Ca_03746,XLOC_011282,18.6442,47.7032,3.58099,0.0,13.9715,5.40842,2.63657,1.36845
Ca_03748,XLOC_011281,12.79,14.9316,3.1038,4.69087,11.4015,11.4339,2.5667,4.76767
Ca_03756,XLOC_011274,225.622,202.021,201.612,97.5621,229.629,172.212,230.07,195.606
Ca_03760,XLOC_009353,5.66356,8.37192,5.832,0.0,7.545,6.47794,8.41187,6.33618
Ca_03765,XLOC_011268,2.41729,3.72,0.0,0.0,2.15287,2.33244,0.0,0.0
Ca_03773,XLOC_011262,12.8656,5.93351,12.7443,7.02222,13.5175,10.6083,12.0623,13.4899
Ca_03778,XLOC_011260,16.0693,18.423,9.7807,6.37663,16.7876,14.7924,9.50971,16.3632
Ca_03779,XLOC_009343,6.37465,2.69518,16.3269,19.1379,8.66108,9.05224,15.001,12.7834
Ca_03782,XLOC_011257,17.7711,31.9925,3.25481,0.0,13.0244,19.1381,2.50621,10.2607
Ca_03796,XLOC_011248,119.22,60.1728,3.85624,0.0,98.0027,33.8526,3.7126,2.41291
Ca_03798,XLOC_009336,0.0,0.0,36.7776,34.4082,0.0,0.0,37.3372,38.9086
Ca_03803,XLOC_011245,75.8424,91.643,15.1035,0.0,68.3269,43.7639,15.8562,10.4242
Ca_03805,XLOC_011244,12.8969,5.42604,6.53416,0.0,10.0808,3.82351,6.67985,3.04292
Ca_03807,XLOC_011243,8.23013,2.73772,0.0,0.0,4.15742,1.65177,0.0,0.0
Ca_03823,XLOC_011233,1.50449,2.80284,2.93885,0.0,3.94476,3.70911,3.29711,8.6423
Ca_03824,XLOC_009320,15.0497,6.98405,0.0,0.0,12.379,6.3828,0.0,0.0
Ca_03837,XLOC_011225,11.3864,8.53299,8.42033,18.2935,10.0449,10.19,8.744,11.1658
Ca_03842,XLOC_009311,30.3107,3.47753,12.7819,9.15712,33.884,14.8137,13.9385,1.6272
Ca_03843,XLOC_011223,54.2575,43.1505,76.0798,52.8575,51.5245,74.2992,61.1856,108.449
Ca_03847,XLOC_009308,21.6072,47.2383,11.6904,14.4121,11.2202,17.3405,12.2678,5.84522
Ca_03850,XLOC_009305,13.4061,24.5544,9.00486,0.0,11.2803,15.866,7.1215,15.5507
Ca_03855,XLOC_011219,0.0,0.0,6.2119,0.0,0.0,0.0,7.19572,21.9944
Ca_03856,XLOC_009301,21.3167,72.7845,5.64635,19.8523,23.5533,23.5104,5.72599,6.71976
Ca_03861,XLOC_009298,10.6812,0.0,143.355,9.47012,9.55806,1.06206,149.687,28.365
Ca_03868,XLOC_009293,13.4004,16.0322,10.4931,26.0536,11.1558,16.2244,9.68769,21.8218
Ca_03873,XLOC_014452,5.21365,8.70131,1.8958,0.0,5.63698,11.1949,2.19508,2.67002
Ca_03877,XLOC_016157,17.2808,42.9405,15.7362,24.7176,21.0355,19.7142,18.4591,20.1191
Ca_03880,XLOC_014457,19.5959,15.5789,15.422,5.97391,16.2101,16.9426,17.9329,31.9207
Ca_03881,XLOC_014457,19.5959,15.5789,15.422,5.97391,16.2101,16.9426,17.9329,31.9207
Ca_03887,XLOC_014461,10.4943,3.41138,1.14411,0.0,9.05457,2.3543,0.0,8.91853
Ca_03888,XLOC_016160,0.0,2.41594,0.0,0.0,0.0,0.0,0.0,2.66551
Ca_03894,XLOC_014466,3.27821,3.54762,35.0293,0.0,1.85373,9.14981,39.3895,14.3201
Ca_03895,XLOC_016162,11.7535,13.6412,6.32162,7.93437,10.2021,13.1157,7.08318,8.59419
Ca_03899,XLOC_016164,9.95179,8.08498,12.0721,7.53587,9.92171,3.68362,12.8724,5.53849
Ca_03907,XLOC_016170,5.01038,4.35471,25.8767,0.0,7.56865,5.47884,25.841,54.4802
Ca_03911,XLOC_014476,24.0127,20.4764,1.2546,8.90245,25.785,25.4668,1.08771,9.01725
Ca_03916,XLOC_014480,51.5685,58.7319,55.5523,72.7331,82.994,67.4461,58.652,120.987
Ca_03918,XLOC_016173,13.8098,11.1822,110.176,204.376,13.326,19.6504,121.001,65.2791
Ca_03943,XLOC_014494,0.0,0.0,48.9043,20.0889,0.0,6.73253,57.6561,29.4638
Ca_03948,XLOC_014497,1.86973,6.3868,6.77206,0.0,2.02231,3.21141,4.94948,3.46008
Ca_03968,XLOC_016198,11.3071,11.0714,6.21769,5.55285,9.54622,10.6475,5.89436,6.41481
Ca_03971,XLOC_016200,8.00456,8.83028,5.72944,8.48975,8.07347,8.41053,6.01251,6.81256
Ca_03972,XLOC_014512,10.4671,10.6638,6.95043,9.99742,22.7847,12.5499,6.75082,10.3998
Ca_03976,XLOC_014514,14.3939,14.4378,22.8229,7.16625,13.5689,5.35024,22.5731,0.0
Ca_03986,XLOC_014519,1.52063,2.03218,0.0,0.0,1.60064,0.0,2.2117,0.0
Ca_03987,XLOC_014519,1.52063,2.03218,0.0,0.0,1.60064,0.0,2.2117,0.0
Ca_03989,XLOC_014520,28.5342,48.5365,21.5247,29.3449,22.3189,38.1451,25.4764,37.0805
Ca_04004,XLOC_016220,2.44365,1.18098,7.71438,12.5008,3.64775,3.87588,7.98293,2.13127
Ca_04005,XLOC_014529,16.7393,13.1481,32.4794,0.0,18.4494,12.106,31.0332,20.867
Ca_04016,XLOC_014536,1.15694,2.36315,4.38882,9.80222,1.44161,3.33932,4.32502,0.0
Ca_04020,XLOC_014538,11.334,15.4807,1.47364,0.0,12.5264,6.24329,1.04449,0.0
Ca_04022,XLOC_016228,11.7258,17.5955,10.5921,11.9589,12.8104,13.5235,11.0032,11.813
Ca_04023,XLOC_016228,11.7258,17.5955,10.5921,11.9589,12.8104,13.5235,11.0032,11.813
Ca_04027,XLOC_016231,5.897,0.0,8.74344,0.0,5.64272,9.25087,11.0752,22.0928
Ca_04030,XLOC_016232,4.91583,5.09199,8.67891,28.8478,4.15402,3.03622,8.8391,8.45926
Ca_04034,XLOC_014545,11.9199,19.0818,1.66535,4.25777,11.9908,9.27289,3.00152,1.75563
Ca_04037,XLOC_016234,0.0,0.0,6.17301,6.703,0.0,2.88841,5.78545,4.09006
Ca_04040,XLOC_016238,1.13316,0.0,6.70405,29.8097,1.50372,0.0,3.10293,10.8378
Ca_04041,XLOC_014551,3.20163,3.48497,7.67011,0.0,3.09314,3.8293,7.59779,9.18378
Ca_04043,XLOC_016240,47.2509,48.5282,18.0313,31.344,42.672,44.7339,21.3979,29.3044
Ca_04049,XLOC_016244,270.843,578.363,96.0685,90.9574,219.078,268.712,157.174,120.974
Ca_04053,XLOC_014555,21.1831,19.6525,8.96489,22.9562,18.6311,24.2886,10.8075,19.1827
Ca_04065,XLOC_016250,2.54535,9.33033,4.01781,0.0,2.02507,2.94897,4.11311,2.19031
Ca_04069,XLOC_016254,15.253,23.8115,16.7337,11.8738,11.9618,24.5807,14.7553,11.2094
Ca_04074,XLOC_014567,35.148,0.0,0.0,0.0,13.7667,1.39621,0.0,0.0
Ca_04075,XLOC_016257,11.8368,4.39386,11.9954,0.0,13.8008,10.3717,10.152,7.71825
Ca_04094,XLOC_014580,46.3836,68.4049,21.6859,0.0,27.9033,27.2921,24.8558,18.8628
Ca_04100,XLOC_014583,39.9082,19.8166,47.7387,14.929,16.5601,50.0616,52.6094,15.9495
Ca_04104,XLOC_014585,24.7341,46.5006,5.44947,0.0,25.3936,23.4246,4.78657,4.37686
Ca_04105,XLOC_014586,11.913,32.3297,15.4368,7.61744,17.2681,29.6594,17.7738,42.152
Ca_04106,XLOC_016275,13.2432,40.4653,26.0515,26.2736,39.6794,53.3202,31.4105,24.3894
Ca_04111,XLOC_016278,93.8619,183.229,0.0,21.3807,100.922,168.619,0.0,0.0
Ca_04114,XLOC_014591,20.5338,43.9764,42.6521,39.0704,20.6996,41.1866,41.9002,111.666
Ca_04115,XLOC_014591,20.5338,43.9764,42.6521,39.0704,20.6996,41.1866,41.9002,111.666
Ca_04121,XLOC_016285,3.26415,2.11292,1.2336,0.0,2.94863,1.64947,1.54887,0.0
Ca_04141,XLOC_016293,2.34492,0.0,8.22064,0.0,1.19038,1.43592,6.04152,1.68576
Ca_04144,XLOC_014609,5.90122,5.19016,1.23736,0.0,3.84207,5.82037,0.0,0.0
Ca_04153,XLOC_016299,22.0854,69.2569,3.56138,4.85725,15.6795,16.7351,4.26459,1.83445
Ca_04156,XLOC_014617,2.3212,8.23099,1.62628,0.0,2.33035,8.83709,1.32982,6.12775
Ca_04165,XLOC_016305,1.64896,0.0,1.63553,0.0,4.205,0.0,2.43191,6.11118
Ca_04167,XLOC_014622,16.4976,13.0874,3.33898,22.3105,23.1391,15.0241,5.10827,10.1917
Ca_04168,XLOC_014623,0.0,1.5042,3.61086,0.0,1.57979,4.08336,0.0,2.03786
Ca_04174,XLOC_014629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_04178,XLOC_014633,43.1945,63.3223,27.9825,23.029,41.0712,44.0068,28.207,56.0022
Ca_04187,XLOC_014635,13.2537,32.3728,9.57534,18.0746,14.1434,13.0624,10.5881,15.7274
Ca_04191,XLOC_014637,23.5694,84.995,22.1152,30.3503,17.689,24.863,20.6191,15.4281
Ca_04192,XLOC_014637,23.5694,84.995,22.1152,30.3503,17.689,24.863,20.6191,15.4281
Ca_04204,XLOC_014643,0.0,2.0932,5.11708,0.0,1.03398,0.0,5.19277,1.2007
Ca_04209,XLOC_014647,189.738,227.04,82.8146,52.6124,146.138,189.213,77.9025,102.187
Ca_04211,XLOC_014648,4.57316,1.6489,11.0003,8.18226,3.00947,3.19376,7.59942,14.7117
Ca_04215,XLOC_016329,1.97974,6.75365,0.0,0.0,2.65897,4.52422,0.0,1.0814
Ca_04221,XLOC_014655,81.3995,83.2008,1.13438,25.5062,41.7142,46.1561,0.0,2.91616
Ca_04222,XLOC_014656,0.0,0.0,6.37981,12.618,0.0,0.0,5.9255,10.3894
Ca_04223,XLOC_014657,28.8023,19.1651,15.7341,13.5104,30.0034,18.4411,13.8529,9.57306
Ca_04229,XLOC_014660,18.8902,22.2028,16.1996,15.2117,16.7149,19.6565,16.4457,14.2348
Ca_04231,XLOC_016336,17.1432,95.9254,2.89131,4.27483,12.2119,15.3983,1.72789,2.10371
Ca_04233,XLOC_014661,8.65015,17.4439,17.3013,24.0719,7.41657,40.6724,19.2016,15.9751
Ca_04245,XLOC_016346,8.06766,3.08427,8.62894,0.0,9.07497,2.44569,11.2291,10.7171
Ca_04251,XLOC_016350,108.761,164.604,6.27153,0.0,92.8634,93.5269,5.53014,10.6125
Ca_04252,XLOC_016351,5.832,15.4244,0.0,0.0,4.05028,3.17341,0.0,0.0
Ca_04254,XLOC_014668,12.107,30.9926,4.31166,0.0,9.01014,18.426,4.68447,5.66859
Ca_04272,XLOC_014675,2.0966,4.07986,9.60238,14.5147,2.84913,3.87034,9.4844,6.39913
Ca_04277,XLOC_009659,16.5694,11.6226,12.4027,38.0517,14.2276,14.7115,12.7938,15.4326
Ca_04287,XLOC_011561,3.43458,1.54312,0.0,0.0,2.13415,2.40434,1.00131,0.0
Ca_04294,XLOC_011566,25.0091,22.8884,19.5813,5.416,19.8492,26.3743,18.0143,21.5591
Ca_04300,XLOC_011568,24.7956,15.6129,43.118,28.9311,31.381,46.676,43.4026,43.4418
Ca_04304,XLOC_009674,0.0,0.0,7.0377,0.0,0.0,0.0,5.7285,6.31448
Ca_04307,XLOC_009676,7.03719,0.0,0.0,0.0,8.79746,0.0,0.0,1.92901
Ca_04309,XLOC_009678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5518
Ca_04310,XLOC_009679,14.8809,10.3739,11.2788,18.1742,13.3771,12.6642,10.5606,9.55787
Ca_04329,XLOC_011584,15.9867,16.976,21.2887,25.3797,17.0873,11.3065,20.4041,20.7706
Ca_04330,XLOC_011584,15.9867,16.976,21.2887,25.3797,17.0873,11.3065,20.4041,20.7706
Ca_04334,XLOC_011587,7.92421,1.81679,6.23004,0.0,19.7705,5.68014,6.59579,7.01145
Ca_04337,XLOC_011589,15.2338,20.1741,19.4346,38.3303,15.9094,18.4032,22.0054,18.6277
Ca_04343,XLOC_009690,5.774,3.39586,4.10499,0.0,8.74074,2.93298,3.66871,1.11489
Ca_04351,XLOC_009693,121.496,178.85,113.727,55.9797,110.797,127.623,117.804,127.304
Ca_04356,XLOC_009696,2.98865,2.07833,1.6357,7.82606,3.39694,6.08937,1.52201,1.75047
Ca_04359,XLOC_009698,33.2384,14.1188,116.817,60.8747,37.8046,30.4448,119.156,32.2182
Ca_04369,XLOC_009704,10.0199,1.1939,0.0,0.0,10.3619,2.88529,0.0,0.0
Ca_04370,XLOC_009705,1.82247,0.0,6.27348,19.7008,1.76531,5.19172,7.21091,15.3038
Ca_04370,XLOC_011608,3.88225,1.70508,7.932,0.0,3.79304,5.24748,9.24285,19.7568
Ca_04375,XLOC_011612,12.3483,15.8336,7.26598,41.3326,14.8823,13.6517,7.7,14.4906
Ca_04383,XLOC_011616,15.7212,15.7407,30.7598,23.5122,12.0143,34.4962,34.3448,14.6081
Ca_04386,XLOC_011619,28.8096,13.5335,7.88048,23.506,28.9168,14.5574,7.48327,10.4311
Ca_04388,XLOC_009714,15.0497,14.5545,13.5989,15.0417,18.9952,14.7377,12.5751,16.6695
