test_id,gene,FPKM-DS-C,FPKM-DS-D,FPKM-DT-C,FPKM-DT-D
XLOC_015361,Ca_01755,89.1312,79.1201,100.919,131.482
XLOC_013682,Ca_01756,0.0,0.0291012,0.120301,0.0225339
XLOC_015360,Ca_01757,16.7256,10.2962,29.8351,11.3917
XLOC_015359,Ca_01758,7.00847,9.05982,12.9187,6.70914
XLOC_015358,Ca_01759,39.0413,36.9965,44.28,39.0715
XLOC_013681,Ca_01760,86.8321,55.8256,94.5192,97.8399
XLOC_013679,Ca_01761,56.5327,61.3111,48.5944,70.0164
XLOC_013678,Ca_01762,4.29984,9.00562,6.49121,9.09724
XLOC_013677,Ca_01763,2.01973,4.03171,3.16656,4.60604
XLOC_015357,Ca_01764,0.253815,0.243969,0.271603,0.43594
XLOC_013676,Ca_01765,5.09598,5.91329,6.58972,5.56078
XLOC_015356,Ca_01766,164.36,123.603,66.8156,40.8554
XLOC_013675,Ca_01767,2.21789,1.66145,3.84449,0.518494
XLOC_015355,Ca_01768,60.7553,52.0953,51.5678,54.9898
XLOC_015354,Ca_01769,20.0996,19.6137,19.9352,20.9473
XLOC_015354,Ca_01770,20.0996,19.6137,19.9352,20.9473
XLOC_013674,Ca_01771,111.562,95.0658,138.121,140.25
XLOC_013673,Ca_01772,9.31213,11.9644,10.0605,10.3054
XLOC_015353,Ca_01773,71.4875,46.6812,62.2814,62.1403
XLOC_015352,Ca_01774,8.51695,6.66925,7.22799,10.1122
XLOC_013672,Ca_01775,25.0848,27.9545,28.4729,28.9653
XLOC_013671,Ca_01776,3.19751,2.38233,2.25103,2.95683
XLOC_013670,Ca_01777,22.3525,27.3123,25.6567,24.5037
XLOC_015351,Ca_01778,152.045,102.158,116.007,126.401
XLOC_013669,Ca_01779,13.9499,23.1695,16.6701,18.4899
XLOC_013668,Ca_01780,199.395,152.603,137.032,180.767
XLOC_013668,Ca_01781,199.395,152.603,137.032,180.767
XLOC_015350,Ca_01782,0.0184351,0.0184745,0.0422956,0.0
XLOC_013667,Ca_01783,3.85722,1.98007,31.4072,2.87468
XLOC_013666,Ca_01784,11.4973,14.1889,12.4324,15.3531
XLOC_015348,Ca_01785,0.0,0.0,0.0,0.0
XLOC_015347,Ca_01786,48.1482,44.8044,32.3629,43.66
XLOC_015346,Ca_01787,12.8166,26.3871,16.3373,9.56136
XLOC_013665,Ca_01788,19.8709,13.0288,15.5635,13.7378
XLOC_015345,Ca_01789,35.762,33.552,23.826,19.0204
XLOC_015344,Ca_01790,11.3959,17.9612,14.8817,15.7956
XLOC_015343,Ca_01791,1.80109,0.135009,0.122871,0.096207
XLOC_015342,Ca_01792,0.792608,1.45981,0.0,0.520235
XLOC_015341,Ca_01793,0.0,0.0,0.0,0.0
XLOC_015340,Ca_01794,0.94277,1.2934,0.262614,1.85787
XLOC_015339,Ca_01795,18.0992,22.6717,22.5824,19.3918
XLOC_013664,Ca_01796,18.1117,18.0645,14.3513,15.4504
XLOC_015338,Ca_01797,3.35454,3.50682,4.69625,4.6832
XLOC_013663,Ca_01798,6.06593,4.97163,6.04519,8.07281
XLOC_015337,Ca_01799,14.0745,14.9321,11.5778,14.6142
XLOC_015336,Ca_01800,9.94071,14.5798,14.8132,15.0632
XLOC_013662,Ca_01801,1.68879,1.4462,1.67556,1.52303
XLOC_015335,Ca_01802,6.66113,6.52858,6.77087,5.97331
XLOC_013661,Ca_01803,0.310837,0.883852,0.837303,0.887703
XLOC_013660,Ca_01804,45.3563,40.2396,39.8055,40.186
XLOC_013659,Ca_01805,0.0,0.0,0.0,0.0
XLOC_013658,Ca_01806,0.0,0.0,0.0,0.0
XLOC_013657,Ca_01807,0.0,0.0,0.0,0.0
XLOC_013656,Ca_01808,71.8213,56.9448,67.9367,66.1774
XLOC_013655,Ca_01809,50.6844,45.4475,50.1043,50.9417
XLOC_013654,Ca_01810,30.2435,36.1594,21.4796,48.2478
XLOC_015334,Ca_01811,1.92339,5.35882,4.99352,4.54339
XLOC_015333,Ca_01812,5.03419,6.29839,4.94522,8.08459
XLOC_015332,Ca_01813,78.2609,50.5876,68.5995,74.6598
XLOC_013653,Ca_01814,4.21905,3.02072,2.4499,3.74311
XLOC_015331,Ca_01815,10.577,4.41121,7.03823,5.13439
XLOC_013652,Ca_01816,10.0479,25.2886,19.0814,37.9809
XLOC_013651,Ca_01817,11.9915,17.4704,14.2911,16.9701
XLOC_013651,Ca_01818,11.9915,17.4704,14.2911,16.9701
XLOC_013651,Ca_01819,11.9915,17.4704,14.2911,16.9701
XLOC_015330,Ca_01820,1.07133,2.13342,2.01587,1.85483
XLOC_015329,Ca_01821,4.86255,3.04346,3.72786,3.76479
XLOC_015328,Ca_01822,0.0,0.0,0.0,0.0
XLOC_013650,Ca_01823,28.1376,18.861,23.5679,28.572
XLOC_013649,Ca_01824,13.3696,15.2253,15.3601,16.8302
XLOC_015327,Ca_01825,181.054,119.852,151.649,148.627
XLOC_015326,Ca_01826,11.4415,12.5402,17.7622,15.1938
XLOC_013648,Ca_01827,2.84639,4.40344,4.89051,3.6058
XLOC_013647,Ca_01828,48.0699,47.3537,52.4444,53.7167
XLOC_013646,Ca_01829,0.128613,0.14027,0.714303,0.310838
XLOC_015325,Ca_01830,10.073,7.43546,9.69041,7.72584
XLOC_015324,Ca_01831,0.0664057,0.0,0.0,0.0
XLOC_013645,Ca_01832,0.0,0.0,0.0,0.194998
XLOC_015323,Ca_01833,10.8324,14.6291,15.2239,17.287
XLOC_015322,Ca_01834,52.2755,50.2614,54.2351,55.9863
XLOC_015321,Ca_01835,44.7791,63.4083,59.1104,96.114
XLOC_013644,Ca_01836,78.5355,74.4754,73.8505,70.1204
XLOC_013644,Ca_01837,78.5355,74.4754,73.8505,70.1204
XLOC_015320,Ca_01838,1.18189,1.41623,1.13098,1.11059
XLOC_015319,Ca_01839,8.84682,8.59285,6.77108,14.777
XLOC_015318,Ca_01840,468.634,148.507,243.876,104.735
XLOC_013643,Ca_01841,24.8526,14.6584,19.3076,19.0795
XLOC_013642,Ca_01842,9.15168,5.98092,4.85016,3.6592
XLOC_013641,Ca_01843,377.763,185.109,263.638,219.612
XLOC_013640,Ca_01844,183.674,44.8664,157.087,50.0714
XLOC_013639,Ca_01845,53.2415,28.8499,36.4686,43.3004
XLOC_013638,Ca_01846,8.88544,8.44637,6.04234,8.70905
XLOC_015317,Ca_01847,0.131541,0.062363,0.0862159,0.114729
XLOC_015316,Ca_01848,12.748,15.0253,13.8564,15.6471
XLOC_013637,Ca_01849,7.99377,10.9164,12.6865,13.9456
XLOC_013636,Ca_01850,24.0283,19.6062,39.9673,23.8956
XLOC_015315,Ca_01851,43.4787,50.2021,50.2779,50.9188
XLOC_013635,Ca_01852,130.465,125.591,99.6186,116.782
XLOC_013634,Ca_01853,8.56254,8.20547,7.22051,6.64464
XLOC_015314,Ca_01854,34.061,10.0689,35.2026,16.7993
XLOC_013633,Ca_01855,0.0,0.0,0.0,0.0
XLOC_015313,Ca_01856,0.0,0.0,0.0,0.161555
XLOC_013632,Ca_01857,34.0971,33.3062,24.0354,35.1411
XLOC_013631,Ca_01858,333.961,282.184,314.06,334.526
XLOC_015312,Ca_01858,423.47,231.269,229.342,227.628
XLOC_013630,Ca_01859,0.972964,1.07754,1.42119,1.03266
XLOC_013629,Ca_01860,34.2435,25.6607,31.134,26.4725
XLOC_013628,Ca_01861,390.342,232.768,245.389,273.206
XLOC_015311,Ca_01862,18.5574,139.42,37.9736,121.272
XLOC_015310,Ca_01863,194.917,178.954,170.823,195.314
XLOC_015309,Ca_01864,38.9937,32.3615,29.8428,40.9893
XLOC_015308,Ca_01865,72.4964,114.5,45.6945,64.3916
XLOC_013627,Ca_01866,33.0218,38.4908,34.3573,39.647
XLOC_015307,Ca_01867,159.856,148.438,169.114,148.18
XLOC_015306,Ca_01868,16.3567,10.9084,12.6744,12.3136
XLOC_013626,Ca_01869,0.28066,0.456637,0.789876,0.433659
XLOC_013625,Ca_01870,6.85824,9.33538,6.91238,6.23879
XLOC_015305,Ca_01871,0.0827905,0.0272132,0.0374938,0.0204604
XLOC_015304,Ca_01872,115.96,130.528,57.4171,97.1367
XLOC_013624,Ca_01873,31.853,8.66087,27.3963,19.2646
XLOC_013623,Ca_01874,2.61663,1.86857,3.38179,3.25824
XLOC_013622,Ca_01875,2.9752,6.35197,3.80819,4.12625
XLOC_013622,Ca_01876,2.9752,6.35197,3.80819,4.12625
XLOC_015303,Ca_01877,3.54745,5.33435,2.24983,5.00198
XLOC_013621,Ca_01878,29.3006,21.751,23.3423,23.1853
XLOC_015302,Ca_01879,18.9631,21.3515,21.0798,22.8524
XLOC_015301,Ca_01880,34.0889,25.8948,28.1688,38.7269
XLOC_015300,Ca_01881,168.356,116.206,138.524,130.293
XLOC_015299,Ca_01882,219.198,221.7,304.46,297.805
XLOC_015298,Ca_01883,60.848,47.1561,55.4419,51.0914
XLOC_015297,Ca_01884,3.85417,4.23307,5.77491,4.75805
XLOC_013620,Ca_01885,160.094,94.1875,117.587,145.971
XLOC_013619,Ca_01886,70.4893,64.9046,85.9843,79.2811
XLOC_013618,Ca_01887,22.5171,20.4689,20.3782,24.1242
XLOC_015296,Ca_01888,148.7,86.5977,91.1724,103.39
XLOC_015296,Ca_01889,148.7,86.5977,91.1724,103.39
XLOC_013617,Ca_01890,14.654,15.2544,12.1557,14.2311
XLOC_013616,Ca_01891,3.12558,5.92277,0.0,4.71484
XLOC_013615,Ca_01892,0.30658,0.589766,0.393524,0.361293
XLOC_015295,Ca_01893,2.148,4.23651,4.92973,3.76624
XLOC_013614,Ca_01894,8.04643,8.61679,9.00222,10.0085
XLOC_015294,Ca_01895,3.94821,2.28613,4.40201,5.83089
XLOC_015293,Ca_01896,9.89983,10.315,12.0195,10.4001
XLOC_015292,Ca_01897,44.6191,27.8627,29.3276,64.2925
XLOC_015291,Ca_01898,23.6524,6.56513,10.4795,4.61115
XLOC_015290,Ca_01899,22.176,18.8751,74.5673,16.2853
XLOC_015289,Ca_01900,5.97891,7.29511,5.06897,6.22926
XLOC_013611,Ca_01901,2.72677,3.1622,4.3352,4.51441
XLOC_013610,Ca_01902,0.118284,0.125658,0.0413024,0.0
XLOC_013609,Ca_01903,21.5131,37.7746,21.3957,16.9686
XLOC_015288,Ca_01904,21.7241,25.2282,21.0072,17.9897
XLOC_015287,Ca_01905,5.01164,6.23221,5.46461,6.89658
XLOC_015286,Ca_01906,51.4887,62.3601,63.2558,37.9442
XLOC_015285,Ca_01907,0.0,0.0,0.0,0.0
XLOC_015284,Ca_01908,0.0,0.0,0.0,0.0
XLOC_015283,Ca_01909,19.7626,36.4846,16.8442,22.657
XLOC_013608,Ca_01910,9.65445,8.69075,11.2586,7.80052
XLOC_013607,Ca_01911,0.0,0.0,0.0,0.0
XLOC_013606,Ca_01912,0.0,0.0,0.0,0.0
XLOC_015282,Ca_01913,19.947,17.5589,27.9243,26.0453
XLOC_013605,Ca_01914,11.5158,13.5092,11.979,12.315
XLOC_013603,Ca_01914,22.2974,13.4313,8.88461,13.5929
XLOC_013604,Ca_01915,22.3495,16.2921,11.9684,25.4278
XLOC_015281,Ca_01916,35.5896,43.5277,46.6581,38.6839
XLOC_015280,Ca_01917,152.328,77.7067,113.991,74.0358
XLOC_013602,Ca_01918,2.73977,1.45256,2.01907,2.57603
XLOC_015279,Ca_01919,12.0982,15.3903,22.2453,14.5485
XLOC_013600,Ca_01920,22.974,29.1034,28.0352,31.7987
XLOC_015278,Ca_01921,26.4045,24.4068,56.0369,29.3556
XLOC_013599,Ca_01922,34.814,30.5318,20.6693,28.0261
XLOC_024178,Ca_01923,18.9699,24.2087,23.0088,18.3363
XLOC_024177,Ca_01924,7.50368,11.3835,10.533,9.07284
XLOC_024176,Ca_01925,69.2525,82.5024,50.4061,57.1278
XLOC_024175,Ca_01926,16.3554,20.598,22.714,25.3641
XLOC_024174,Ca_01927,0.474854,0.648193,0.616351,0.606258
XLOC_024173,Ca_01928,21.9381,34.1856,38.7825,36.8361
XLOC_024905,Ca_01929,170.517,45.4926,195.23,42.4717
XLOC_024904,Ca_01930,393.558,202.431,314.55,309.421
XLOC_024903,Ca_01931,130.894,122.936,143.585,135.745
XLOC_024172,Ca_01932,110.995,100.601,138.182,131.342
XLOC_024902,Ca_01933,40.3531,29.6589,23.125,20.9006
XLOC_024901,Ca_01934,38.85,38.905,139.182,43.4058
XLOC_024900,Ca_01935,17.8232,15.8858,23.9368,25.1676
XLOC_024171,Ca_01936,2.33149,4.5934,2.81392,4.37058
XLOC_024899,Ca_01937,29.3228,43.4284,37.4142,42.2816
XLOC_024898,Ca_01938,0.0,0.0179103,0.0,0.0
XLOC_024170,Ca_01939,0.0,0.0,0.0,0.0
XLOC_024897,Ca_01940,0.0,0.0,0.0,0.0
XLOC_024169,Ca_01941,20.2247,17.8456,23.0769,35.5853
XLOC_024896,Ca_01942,3.98839,2.47504,5.21526,6.03798
XLOC_024895,Ca_01943,1.95708,2.39825,2.64907,3.07498
XLOC_024167,Ca_01944,1564.86,1229.73,1193.05,1529.67
XLOC_024894,Ca_01944,47.4305,9.86308,20.2906,16.2074
XLOC_024893,Ca_01944,28.0565,29.3869,26.964,26.1337
XLOC_024167,Ca_01945,1564.86,1229.73,1193.05,1529.67
XLOC_024166,Ca_01946,81.512,66.988,78.722,83.9788
XLOC_024165,Ca_01947,21.8568,20.8568,27.6008,26.0684
XLOC_024164,Ca_01948,0.0,0.0,0.0,0.0
XLOC_024892,Ca_01949,26.9647,37.8366,41.1945,37.4796
XLOC_024163,Ca_01950,125.033,72.9751,80.4436,95.797
XLOC_024891,Ca_01951,0.0,0.0,0.0,0.0
XLOC_024162,Ca_01952,89.7914,63.7447,75.2205,90.6827
XLOC_024890,Ca_01953,2.41161,2.86229,2.06795,1.94468
XLOC_024161,Ca_01954,2.36888,1.32673,2.44346,2.67538
XLOC_024889,Ca_01955,43.011,47.8338,32.3784,45.3232
XLOC_024160,Ca_01956,46.704,81.3857,55.0769,52.1266
XLOC_024159,Ca_01957,49.0868,54.4012,46.3327,66.8742
XLOC_024158,Ca_01958,63.1466,55.9284,62.0149,69.3486
XLOC_024157,Ca_01959,0.888858,1.09601,1.06604,0.946465
XLOC_024156,Ca_01960,229.834,0.781747,15.4213,4.8055
XLOC_024888,Ca_01961,39.9734,9.89799,10.7857,4.39357
XLOC_024155,Ca_01962,14.2913,12.8643,13.9366,22.7245
XLOC_024154,Ca_01963,34.2243,25.775,41.8675,22.6833
XLOC_024153,Ca_01964,7.34691,6.21065,5.67916,5.08721
XLOC_024152,Ca_01965,32.9873,12.9643,25.0272,14.5752
XLOC_024151,Ca_01966,342.407,120.721,195.262,273.502
XLOC_024150,Ca_01967,0.105104,0.035083,0.477061,0.194357
XLOC_024149,Ca_01968,42.7231,33.304,165.902,37.334
XLOC_024148,Ca_01969,0.0403531,0.114827,0.277336,0.0323981
XLOC_024887,Ca_01970,22.0529,8.41295,22.0944,21.608
XLOC_024147,Ca_01971,6.44149,15.0081,15.8185,16.5663
XLOC_024886,Ca_01972,3.07034,3.61914,3.91052,3.77947
XLOC_024146,Ca_01973,15.5193,16.3975,14.9924,17.1256
XLOC_024885,Ca_01974,0.0,0.0,0.0,0.0
XLOC_024145,Ca_01975,0.0,0.0,0.0,0.0
XLOC_024144,Ca_01976,5.55806,1.02037,3.69239,2.43979
XLOC_024143,Ca_01977,1.14593,1.65428,3.51151,1.10331
XLOC_024884,Ca_01978,800.066,433.334,614.041,642.982
XLOC_024883,Ca_01979,528.566,384.639,393.771,330.54
XLOC_024882,Ca_01980,0.0,0.0547442,0.0,0.0
XLOC_024142,Ca_01981,1.28855,2.3122,2.69029,1.95288
XLOC_024141,Ca_01982,5.09852,2.37259,6.93182,5.56079
XLOC_024140,Ca_01983,1.07519,4.11399,3.46112,3.62732
XLOC_024880,Ca_01984,5.66055,2.74225,8.61215,1.23422
XLOC_024879,Ca_01985,21.8772,17.4219,15.8667,16.7129
XLOC_024139,Ca_01986,56.7211,58.9426,48.2589,72.8833
XLOC_024877,Ca_01987,10.6883,15.3955,16.822,15.9502
XLOC_024876,Ca_01988,20.4006,22.8712,36.0083,28.8049
XLOC_024875,Ca_01989,14.2071,18.277,16.5873,19.661
XLOC_024874,Ca_01990,12.5784,9.41882,13.327,10.0727
XLOC_024138,Ca_01991,29.3099,30.4012,36.892,53.7527
XLOC_024137,Ca_01992,8.08893,7.50134,7.59794,9.1414
XLOC_024136,Ca_01993,15.5941,11.8764,12.7556,17.6096
XLOC_024135,Ca_01994,2.56128,1.66926,2.45911,2.2032
XLOC_024134,Ca_01995,188.483,139.781,147.666,129.449
XLOC_024133,Ca_01996,9.14032,10.9195,9.82263,8.69387
XLOC_024873,Ca_01997,13.4739,11.7862,12.5478,12.6121
XLOC_024872,Ca_01998,1.16465,0.309911,1.76099,0.949855
XLOC_024132,Ca_01999,3.43128,3.34557,2.42518,2.67148
XLOC_024871,Ca_02000,14.1503,14.6021,22.1581,26.6491
XLOC_024131,Ca_02001,89.5519,44.1828,45.0255,72.5224
XLOC_024130,Ca_02002,57.6389,52.6863,42.4064,47.4885
XLOC_024870,Ca_02003,31.5591,33.7566,34.9525,35.2396
XLOC_024129,Ca_02004,4.68156,5.11615,8.78857,10.3619
XLOC_024869,Ca_02005,0.0991347,0.147538,0.053565,0.153139
XLOC_024128,Ca_02006,60.3782,47.7346,40.9851,50.1627
XLOC_024868,Ca_02007,2.20978,3.61278,3.50216,4.21826
XLOC_024127,Ca_02008,432.307,318.107,432.205,443.534
XLOC_024126,Ca_02009,1.10819,1.00437,1.44247,0.928882
XLOC_024125,Ca_02010,3.38881,5.454,4.63078,4.78509
XLOC_024124,Ca_02011,27.0375,41.5005,39.054,31.4385
XLOC_024122,Ca_02012,18.3506,27.8091,15.1618,31.2338
XLOC_024121,Ca_02013,7.28136,8.1061,7.81727,8.34661
XLOC_024120,Ca_02014,77.408,50.4898,70.9702,39.1108
XLOC_024119,Ca_02015,176.964,124.964,137.486,159.962
XLOC_024118,Ca_02016,178.025,134.661,130.97,157.998
XLOC_024117,Ca_02017,0.0206804,0.0168491,0.0488622,0.0
XLOC_024116,Ca_02018,1835.6,1087.52,1269.71,1410.93
XLOC_024115,Ca_02019,157.323,107.991,145.559,196.102
XLOC_024114,Ca_02020,0.0,0.0,0.0,0.0
XLOC_024867,Ca_02021,5.50133,6.68377,7.08487,8.06267
XLOC_024866,Ca_02022,0.0927084,0.0,0.0,0.0343804
XLOC_024865,Ca_02023,4.53231,8.5702,4.16043,3.15641
XLOC_024864,Ca_02024,4.53971,3.34608,1.55033,1.76595
XLOC_024863,Ca_02025,78.6351,61.1518,62.5787,61.4503
XLOC_024862,Ca_02026,0.0503785,0.0409384,0.176861,0.140789
XLOC_024113,Ca_02027,59.9968,41.9867,43.4281,29.9604
XLOC_024861,Ca_02028,9.43657,8.97373,5.96786,8.62432
XLOC_024112,Ca_02029,3.66918,4.39874,4.44869,8.75545
XLOC_024860,Ca_02030,42.1993,39.52,39.0158,44.1672
XLOC_024111,Ca_02031,2.8795,3.94164,7.31457,3.40257
XLOC_024858,Ca_02032,6.80257,5.75249,9.65315,7.78663
XLOC_024857,Ca_02033,0.0,0.0,0.0,0.0
XLOC_024110,Ca_02034,0.0785789,0.380219,0.292956,0.589234
XLOC_024109,Ca_02035,32.4669,37.4764,21.8747,26.5065
XLOC_024856,Ca_02036,4.95346,3.07541,5.60478,8.80425
XLOC_024108,Ca_02037,0.0994361,0.257208,0.208703,0.345172
XLOC_024855,Ca_02038,0.549143,0.849559,1.00277,0.533855
XLOC_024854,Ca_02039,0.963388,1.51837,1.46766,1.37116
XLOC_024853,Ca_02040,2.37064,2.67736,3.18052,2.72337
XLOC_024852,Ca_02041,3.86439,3.14935,1.94295,2.04092
XLOC_024107,Ca_02042,0.0,1.54551,0.635508,1.01026
XLOC_024106,Ca_02043,16.6284,22.1865,23.4974,22.2196
XLOC_024851,Ca_02044,176.91,90.9164,160.756,77.6892
XLOC_024851,Ca_02045,176.91,90.9164,160.756,77.6892
XLOC_024850,Ca_02046,0.0,0.0,0.0,0.0
XLOC_024105,Ca_02047,0.0,0.0,0.0,0.0
XLOC_024104,Ca_02048,0.0,0.0,0.0,0.0
XLOC_024849,Ca_02049,2.11216,4.07273,1.50233,2.53029
XLOC_024102,Ca_02050,111.693,104.936,118.604,147.814
XLOC_024101,Ca_02051,4.21756,5.58092,8.41776,10.9436
XLOC_024100,Ca_02052,1.57016,1.65465,2.71395,2.99577
XLOC_024848,Ca_02053,0.114801,0.139496,0.0855748,0.255557
XLOC_024099,Ca_02054,37.4343,30.9374,25.3401,34.7886
XLOC_024847,Ca_02055,4.4582,6.86835,4.74104,10.753
XLOC_024846,Ca_02056,12.7707,21.014,34.5664,50.3732
XLOC_024098,Ca_02057,0.0708822,0.0,0.15808,0.092952
XLOC_024845,Ca_02058,47.569,30.7067,28.8629,36.8324
XLOC_024097,Ca_02059,0.239262,0.520798,0.11351,0.559387
XLOC_024096,Ca_02060,11.9253,6.57281,4.39109,5.46395
XLOC_024095,Ca_02061,13.8656,16.1589,14.1698,14.2655
XLOC_024844,Ca_02062,70.5832,58.312,73.3734,72.9907
XLOC_024094,Ca_02063,0.124209,0.0,0.0,0.12768
XLOC_024093,Ca_02064,15.1075,14.2229,15.41,13.7416
XLOC_024092,Ca_02065,5.32268,7.11239,8.51559,6.79743
XLOC_024843,Ca_02066,9.7966,10.1956,10.4907,10.7899
XLOC_024091,Ca_02067,0.0578956,0.0274746,0.501129,0.114889
XLOC_024842,Ca_02068,93.5756,85.6815,80.2401,69.3646
XLOC_024090,Ca_02069,0.0375181,0.0,0.0,0.0
XLOC_024089,Ca_02070,2.00777,3.68164,4.12566,2.82716
XLOC_024841,Ca_02071,11.1445,6.51381,10.3189,13.6136
XLOC_024840,Ca_02072,51.3618,59.3195,60.6025,72.3303
XLOC_024088,Ca_02073,6.63665,10.2899,0.0,19.182
XLOC_024087,Ca_02074,0.654816,2.349,0.132187,1.39264
XLOC_024086,Ca_02075,145.681,119.028,114.449,158.749
XLOC_024839,Ca_02076,19.4707,19.0537,21.367,21.8687
XLOC_024085,Ca_02077,170.91,172.381,171.093,175.065
XLOC_024838,Ca_02078,40.3634,45.2058,23.3191,42.4615
XLOC_024837,Ca_02079,15.6759,12.222,30.8395,14.2991
XLOC_024836,Ca_02080,0.0,0.0,0.0,0.0
XLOC_024835,Ca_02081,103.368,71.99,96.5275,66.9467
XLOC_024834,Ca_02082,41.0987,40.4088,15.7915,46.6417
XLOC_024084,Ca_02083,77.638,55.1406,32.1155,9.86046
XLOC_024833,Ca_02084,0.0,0.0,0.0,0.0
XLOC_024832,Ca_02085,2.42709,4.98871,4.13073,4.15914
XLOC_024083,Ca_02086,3.16544,3.66058,3.83192,6.5743
XLOC_024082,Ca_02087,1.57932,1.59611,2.10519,3.0702
XLOC_024081,Ca_02088,10.5168,3.09948,10.1615,6.04721
XLOC_024080,Ca_02089,0.0,0.0,0.0,0.0
XLOC_024079,Ca_02090,2.16682,0.927717,0.676346,1.21863
XLOC_024831,Ca_02091,0.0,0.0,0.0,0.0
XLOC_024078,Ca_02092,0.0,0.0,0.0,0.0
XLOC_024830,Ca_02093,474.955,308.919,385.872,397.822
XLOC_024077,Ca_02094,0.629815,0.567645,0.679985,0.635892
XLOC_024829,Ca_02095,19.0929,22.0582,21.6613,13.9027
XLOC_024076,Ca_02096,4.86516,7.19378,7.96306,8.37695
XLOC_024828,Ca_02097,3.9064,5.20524,5.14499,5.20135
XLOC_024075,Ca_02098,41.971,28.5852,45.9653,27.4503
XLOC_024074,Ca_02099,3.50131,1.18086,8.07607,2.0457
XLOC_024073,Ca_02100,9.9236,1.87412,17.894,3.84308
XLOC_024072,Ca_02101,13.5556,14.2725,12.2598,13.524
XLOC_024071,Ca_02102,63.339,48.7927,43.1048,48.7779
XLOC_024071,Ca_02103,63.339,48.7927,43.1048,48.7779
XLOC_024827,Ca_02104,3.76986,2.7255,3.55633,1.76801
XLOC_024826,Ca_02105,13.7609,8.40735,13.0131,9.9883
XLOC_024070,Ca_02106,11.278,9.6323,18.7838,12.9804
XLOC_024825,Ca_02107,28.1901,23.6904,22.682,19.9741
XLOC_024069,Ca_02108,0.538375,0.199239,0.384731,0.318332
XLOC_024824,Ca_02109,9.90011,12.0964,11.2354,12.8587
XLOC_024068,Ca_02110,0.403539,0.733662,0.0,0.535465
XLOC_024067,Ca_02111,1.67754,1.85971,1.30813,2.27143
XLOC_024823,Ca_02112,8.44632,10.9629,12.791,11.7874
XLOC_024066,Ca_02113,0.579758,0.675233,0.755425,0.770425
XLOC_024065,Ca_02114,0.850325,1.98815,0.513781,1.63064
XLOC_024822,Ca_02115,4.27673,4.07357,5.88387,8.9759
XLOC_024064,Ca_02116,21.577,13.0996,91.8667,21.6744
XLOC_024821,Ca_02117,6.97673,13.7496,12.0468,6.40547
XLOC_024820,Ca_02118,12.0089,9.52267,11.6693,10.9927
XLOC_024819,Ca_02119,26.7074,22.249,67.9483,21.1775
XLOC_024063,Ca_02120,60.5062,63.3584,73.0995,51.3871
XLOC_024818,Ca_02121,21.0207,22.665,23.1283,22.059
XLOC_024817,Ca_02122,1.36986,0.655136,5.81859,0.89186
XLOC_024816,Ca_02123,5.02333,5.55518,6.76069,5.964
XLOC_024062,Ca_02124,13.5149,5.30114,13.8229,8.52962
XLOC_024062,Ca_02125,13.5149,5.30114,13.8229,8.52962
XLOC_024815,Ca_02126,0.198153,0.110215,0.763353,0.214951
XLOC_024814,Ca_02127,372.874,265.011,273.966,269.791
XLOC_024813,Ca_02128,12.6932,20.9538,21.432,27.8367
XLOC_024812,Ca_02129,7.34887,8.40178,6.76871,5.51541
XLOC_024811,Ca_02130,0.238986,1.15028,1.12774,1.18656
XLOC_024810,Ca_02131,0.10183,1.94204,1.03106,1.4714
XLOC_024809,Ca_02132,1.96547,4.04572,1.88291,3.00543
XLOC_024061,Ca_02133,13.0583,12.9126,12.9695,10.961
XLOC_024060,Ca_02134,3.33368,4.42987,4.62157,3.59994
XLOC_024059,Ca_02135,9.91996,12.5571,9.66988,13.691
XLOC_024058,Ca_02136,2.62452,2.25107,7.33368,3.13353
XLOC_024808,Ca_02137,54.9228,34.7113,80.0134,8.93196
XLOC_024807,Ca_02138,3.49284,0.762353,3.53921,0.785734
XLOC_024057,Ca_02139,16.7941,16.995,22.322,19.9932
XLOC_024806,Ca_02140,23.5132,22.5751,17.9181,16.566
XLOC_024056,Ca_02141,26.5642,9.89722,39.623,19.6995
XLOC_024055,Ca_02142,27.1253,26.3161,26.7356,15.5493
XLOC_024054,Ca_02143,44.4046,37.3595,33.327,46.3852
XLOC_024053,Ca_02144,45.8346,43.5433,38.7132,43.3425
XLOC_024052,Ca_02145,71.1132,64.0469,68.5021,70.2432
XLOC_024051,Ca_02146,175.695,51.7822,171.848,46.9888
XLOC_024050,Ca_02147,608.162,355.113,385.955,481.551
XLOC_024805,Ca_02147,401.74,199.589,200.554,216.963
XLOC_024804,Ca_02148,26.2495,56.0609,34.9039,35.6597
XLOC_024803,Ca_02149,16.8025,9.16256,13.9095,15.2202
XLOC_024049,Ca_02150,8.24609,20.5897,6.6359,15.9713
XLOC_024802,Ca_02151,14.7216,21.7587,13.0419,11.6509
XLOC_024047,Ca_02152,28.0778,36.2139,30.857,37.6466
XLOC_024048,Ca_02153,79.102,74.3473,91.7619,101.624
XLOC_024045,Ca_02154,9.09815,15.5104,10.9739,12.2025
XLOC_024801,Ca_02155,147.983,71.2441,125.133,114.627
XLOC_024800,Ca_02156,0.0,0.0,0.0,0.0
XLOC_024799,Ca_02157,0.0,0.0,0.0,0.0
XLOC_024798,Ca_02158,82.6164,77.4729,88.3599,76.3636
