Ca_ID,XLOC_ID,5912_AFL_C,5912_AFL_S,5912_AFR_C,5912_AFR_S,5912_BFL_C,5912_BFL_S,5912_BFR_C,5912_BFR_S
Ca_03543,XLOC_011381,10.6716,12.0368,30.2557,48.3401,54.1829,19.5072,32.7345,50.0364
Ca_03543,XLOC_009483,33.3601,22.2181,9.30174,7.63976,18.943,16.4972,7.38319,8.10714
Ca_03544,XLOC_009483,33.3601,22.2181,9.30174,7.63976,18.943,16.4972,7.38319,8.10714
Ca_03545,XLOC_011380,1.85068,4.59458,0.0,0.0,2.22331,8.22465,0.0,0.0
Ca_03546,XLOC_009482,0.0,0.0,5.62619,27.9621,0.0,0.0,7.27825,25.0852
Ca_03549,XLOC_011379,32.2451,61.2399,26.8256,31.348,91.9159,60.5708,31.1238,34.6705
Ca_03565,XLOC_009470,45.3626,51.6916,24.0198,11.7772,36.6673,50.6947,23.2022,12.6183
Ca_03569,XLOC_009468,195.179,137.925,2.96594,3.91171,121.724,125.751,2.63465,2.55698
Ca_03571,XLOC_011366,3.55694,2.70356,4.7723,4.04136,2.91512,3.98369,4.65919,4.55215
Ca_03572,XLOC_011365,2.58918,4.5776,10.7053,1.82646,2.49885,8.46813,11.8812,2.22507
Ca_03578,XLOC_009465,9.15464,5.52047,5.78619,4.26775,10.6965,4.75489,5.46003,4.77457
Ca_03584,XLOC_009462,13.0244,19.2963,10.0128,3.1756,10.0617,10.737,10.4075,2.64358
Ca_03585,XLOC_009461,13.1655,23.1748,9.05139,6.63926,9.15972,31.1895,7.40707,6.47455
Ca_03589,XLOC_009459,0.0,0.0,1.61013,0.0,1.58301,1.01405,2.44375,0.0
Ca_03591,XLOC_009458,3.56725,4.65999,2.97261,2.69256,2.47514,3.08358,3.22981,2.06913
Ca_03594,XLOC_011352,0.0,0.0,3.96118,2.47371,0.0,0.0,3.54768,0.0
Ca_03595,XLOC_011352,0.0,0.0,3.96118,2.47371,0.0,0.0,3.54768,0.0
Ca_03596,XLOC_009454,0.0,1.42538,4.15493,4.95502,0.0,2.26324,3.84323,3.59599
Ca_03597,XLOC_009453,201.314,135.808,97.3449,136.154,152.419,139.703,91.6901,140.43
Ca_03604,XLOC_009450,4.96383,14.723,0.0,0.0,2.88655,7.8681,0.0,0.0
Ca_03613,XLOC_011338,5.47102,11.2744,3.32035,2.5936,9.2155,9.31777,4.0816,2.81759
Ca_03614,XLOC_009446,142.161,102.68,9.09853,5.63309,25.5024,78.1599,7.88841,5.37262
Ca_03617,XLOC_011337,1.31852,2.32586,2.83196,2.66103,2.10017,3.23202,1.64468,5.71426
Ca_03622,XLOC_011335,61.1495,38.6515,3.18162,4.54164,48.1751,31.7984,4.32529,2.43768
Ca_03633,XLOC_009437,20.0992,17.8422,158.888,63.5666,22.7632,10.0715,180.213,75.9416
Ca_03637,XLOC_009435,7.3204,17.249,6.33103,5.24939,6.19147,7.88907,5.62789,4.9226
Ca_03645,XLOC_011320,18.306,18.492,12.4789,5.44153,32.5248,15.2436,12.2461,6.92479
Ca_03647,XLOC_009429,33.7596,31.8495,29.9135,32.4335,21.7289,32.9815,26.5004,35.3829
Ca_03664,XLOC_009416,26.6368,42.0876,24.3474,24.5537,30.5006,31.8992,24.8916,27.0178
Ca_03678,XLOC_009407,18.3833,15.0556,18.092,17.846,21.4779,9.98804,18.3741,20.8525
Ca_03681,XLOC_009404,7.09805,12.3931,6.72792,13.3366,14.4504,18.6287,8.81097,11.9566
Ca_03685,XLOC_009401,5.02158,10.4376,2.25626,2.14951,6.93809,10.2085,2.26899,1.79703
Ca_03690,XLOC_009397,25.7342,49.1812,22.2751,30.7091,53.2165,48.5275,20.8748,34.8696
Ca_03691,XLOC_009396,14.0897,6.03336,8.12409,6.63043,8.01377,11.1532,6.76548,4.73061
Ca_03698,XLOC_009392,52.8082,48.4838,45.4678,43.1373,37.8061,52.1489,48.906,41.098
Ca_03700,XLOC_011299,19.4479,14.8092,1.70219,1.47161,65.3777,11.0204,2.70454,0.0
Ca_03702,XLOC_009388,5.7185,17.0551,64.9571,151.908,34.9654,15.1042,64.718,153.172
Ca_03703,XLOC_011298,6.69172,13.224,15.1787,6.42197,8.06872,3.92312,18.9392,6.93607
Ca_03712,XLOC_009380,0.0,3.26999,12.8629,20.9991,3.80934,1.4486,16.8389,21.0748
Ca_03716,XLOC_011294,12.121,7.36089,11.2538,9.52209,14.2512,5.5112,11.6166,11.6308
Ca_03726,XLOC_009371,32.0735,10.5956,23.6913,12.5604,5.6138,10.8389,25.7155,11.3896
Ca_03727,XLOC_009370,15.3233,30.1856,0.0,0.0,2.14561,28.7447,0.0,0.0
Ca_03730,XLOC_009367,6.59194,9.37449,7.97817,7.55627,5.65428,7.93715,8.1273,7.89647
Ca_03742,XLOC_011285,76.2097,41.9655,14.266,16.0498,49.1536,42.6645,13.2269,16.8792
Ca_03745,XLOC_011283,3.35152,2.68818,4.04546,2.58082,4.52428,2.28094,3.93166,1.1884
Ca_03746,XLOC_011282,10.4328,11.257,2.94078,2.07525,35.0982,12.3077,2.25706,1.15135
Ca_03748,XLOC_011281,12.6635,14.0541,1.01954,3.32077,16.469,14.3943,1.71746,2.79128
Ca_03756,XLOC_011274,159.331,160.217,162.911,206.869,171.497,150.844,177.488,199.976
Ca_03760,XLOC_009353,7.85507,12.1821,6.8135,7.81047,8.82036,16.3617,7.99587,8.47647
Ca_03765,XLOC_011268,2.67191,3.44054,1.07155,0.0,3.02809,1.37915,0.0,0.0
Ca_03773,XLOC_011262,15.642,15.1741,18.8111,18.1758,8.34841,14.1329,17.6701,18.0425
Ca_03778,XLOC_011260,18.8865,14.1128,10.2506,12.5924,22.3074,18.9507,9.68453,14.975
Ca_03779,XLOC_009343,7.10479,5.83722,10.5483,9.47991,8.62874,7.18455,10.5979,9.82468
Ca_03782,XLOC_011257,21.9174,21.2341,6.73834,9.26018,33.6433,23.8951,8.3294,9.75265
Ca_03796,XLOC_011248,162.342,59.8167,1.74767,0.0,58.8747,62.7318,2.13201,1.42808
Ca_03798,XLOC_009336,0.0,0.0,18.4332,33.1253,0.0,0.0,20.1573,28.2572
Ca_03803,XLOC_011245,106.131,52.1053,16.0589,18.5869,82.3829,58.0871,16.2649,18.6461
Ca_03805,XLOC_011244,16.4466,4.73483,3.18457,5.00502,6.28238,4.40766,3.19631,4.67886
Ca_03807,XLOC_011243,0.0,2.92102,0.0,0.0,0.0,1.58951,0.0,0.0
Ca_03823,XLOC_011233,2.1203,4.55023,7.41494,6.35228,4.84505,2.26077,5.52496,6.24978
Ca_03824,XLOC_009320,19.0193,9.61057,0.0,0.0,12.7977,8.36639,0.0,0.0
Ca_03837,XLOC_011225,11.606,11.053,8.9247,9.40561,8.85192,11.5579,10.4609,9.88965
Ca_03842,XLOC_009311,17.5422,3.97446,10.4974,1.33971,2.34434,4.99939,10.4643,1.48485
Ca_03843,XLOC_011223,50.4627,55.7866,57.4441,66.7942,43.2878,53.3401,58.597,64.9826
Ca_03847,XLOC_009308,6.86746,56.0585,3.88695,5.33745,13.9587,51.2313,2.49053,4.59812
Ca_03850,XLOC_009305,11.3616,29.804,10.2911,11.5979,27.514,17.7403,11.6009,16.2743
Ca_03855,XLOC_011219,1.81959,0.0,4.29236,11.498,7.81985,0.0,5.34859,8.0783
Ca_03856,XLOC_009301,16.4418,17.9826,6.96639,7.39008,31.1257,18.3051,6.06764,6.54692
Ca_03861,XLOC_009298,2.37808,0.0,45.4419,23.1804,0.0,0.0,46.6197,22.5627
Ca_03868,XLOC_009293,10.0365,22.8436,10.1821,27.4291,8.3346,18.4548,7.04249,22.9445
Ca_03873,XLOC_014452,9.26681,15.1142,3.5597,4.26889,11.8511,15.7506,4.97655,2.91063
Ca_03877,XLOC_016157,15.0331,23.5843,19.7523,19.0731,23.0713,21.4048,15.1914,16.903
Ca_03880,XLOC_014457,16.582,16.8004,17.0617,25.0765,22.2345,18.759,16.7884,25.1551
Ca_03881,XLOC_014457,16.582,16.8004,17.0617,25.0765,22.2345,18.759,16.7884,25.1551
Ca_03887,XLOC_014461,1.52034,1.91652,3.2375,4.95733,1.03804,2.74787,2.69078,3.59461
Ca_03888,XLOC_016160,2.22637,3.45391,0.0,1.33706,0.0,0.0,0.0,0.0
Ca_03894,XLOC_014466,1.21799,1.50784,13.3058,42.9916,11.3801,2.20474,19.045,44.5921
Ca_03895,XLOC_016162,10.2097,14.1515,8.26386,8.10976,9.8746,11.0437,11.2325,8.41568
Ca_03899,XLOC_016164,8.02923,5.11105,10.7616,6.37184,5.7195,7.10668,10.2577,6.05436
Ca_03907,XLOC_016170,3.21332,5.13963,33.8362,41.0055,8.1375,4.38073,30.6377,41.5834
Ca_03911,XLOC_014476,32.0394,31.5954,24.467,12.8878,34.1766,31.7384,22.6426,13.4537
Ca_03916,XLOC_014480,109.622,62.3787,78.9707,111.182,140.032,72.0634,89.7006,100.638
Ca_03918,XLOC_016173,12.4864,16.3524,110.299,167.127,5.11882,15.5266,112.877,165.771
Ca_03943,XLOC_014494,0.0,1.07394,26.4153,72.4251,1.63873,0.0,31.5383,66.7248
Ca_03948,XLOC_014497,2.32028,2.57005,3.69096,4.76919,11.2349,5.36549,2.70269,4.4266
Ca_03968,XLOC_016198,10.1241,10.4638,5.42855,5.55793,11.3949,10.6695,7.02977,5.32006
Ca_03971,XLOC_016200,8.47516,9.87747,6.1131,5.96827,10.1336,9.92478,6.19458,5.5891
Ca_03972,XLOC_014512,13.6544,18.2019,4.30076,8.28994,86.5477,17.455,7.94895,7.7222
Ca_03976,XLOC_014514,5.85688,9.2741,7.16225,0.0,12.7968,9.09616,6.64085,0.0
Ca_03986,XLOC_014519,1.61091,5.06149,0.0,1.33774,1.98066,2.36774,0.0,0.0
Ca_03987,XLOC_014519,1.61091,5.06149,0.0,1.33774,1.98066,2.36774,0.0,0.0
Ca_03989,XLOC_014520,24.4176,35.3758,30.8983,46.2838,51.5118,37.5697,32.4589,43.7022
Ca_04004,XLOC_016220,1.78451,1.96148,3.35528,2.61448,1.34229,1.79932,3.26952,2.56059
Ca_04005,XLOC_014529,16.3487,11.2133,24.6327,19.7004,11.82,10.4759,25.7424,24.4776
Ca_04016,XLOC_014536,1.12747,0.0,3.16127,1.90237,6.48726,2.37063,3.64186,4.3011
Ca_04020,XLOC_014538,8.41706,10.5826,2.94895,1.69601,11.5686,8.8435,2.46911,2.00361
Ca_04022,XLOC_016228,13.6612,19.404,15.3611,13.1782,17.9184,18.6545,15.7666,13.5065
Ca_04023,XLOC_016228,13.6612,19.404,15.3611,13.1782,17.9184,18.6545,15.7666,13.5065
Ca_04027,XLOC_016231,4.79924,1.59904,7.1954,5.73134,8.97404,2.9432,8.1596,6.70529
Ca_04030,XLOC_016232,3.19992,2.6442,5.74844,6.34548,5.69076,2.68814,6.42602,6.992
Ca_04034,XLOC_014545,16.2774,14.5913,5.96493,3.86585,20.5104,17.1129,6.01823,3.83467
Ca_04037,XLOC_016234,0.0,0.0,4.31853,6.83237,1.06728,0.0,3.94794,7.0155
Ca_04040,XLOC_016238,0.0,3.23502,11.5291,4.663,0.0,2.20988,9.63272,3.38987
Ca_04041,XLOC_014551,3.65117,6.61197,9.24454,8.77731,2.07246,2.98652,13.3681,8.94712
Ca_04043,XLOC_016240,47.2011,49.8144,38.7512,28.9058,62.9905,39.4765,36.9202,27.5
Ca_04049,XLOC_016244,299.896,567.239,129.512,179.522,226.915,540.492,129.699,142.475
Ca_04053,XLOC_014555,33.2715,22.0533,13.4991,16.6184,29.4823,24.6225,13.1964,14.5365
Ca_04065,XLOC_016250,2.58048,4.01183,20.5424,5.68604,4.45965,4.45224,19.2259,5.56729
Ca_04069,XLOC_016254,7.15595,8.50362,14.9251,22.7923,31.1,7.83656,14.7709,21.6774
Ca_04074,XLOC_014567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_04075,XLOC_016257,11.9944,19.5945,3.89063,3.85346,9.53546,5.86496,3.1415,3.75048
Ca_04094,XLOC_014580,36.8742,28.5434,31.6942,26.3177,52.4158,35.1316,32.8507,29.0411
Ca_04100,XLOC_014583,21.9005,8.34663,32.607,62.2194,43.2321,12.2055,37.316,54.0851
Ca_04104,XLOC_014585,26.6378,37.3593,11.6628,9.38889,40.5194,35.2863,9.94009,9.03832
Ca_04105,XLOC_014586,17.4044,41.0536,16.1713,36.5497,31.6943,32.9073,22.7006,27.2257
Ca_04106,XLOC_016275,31.1046,35.8566,20.0018,36.9322,130.416,54.3172,16.155,34.5233
Ca_04111,XLOC_016278,112.601,213.785,0.0,0.0,261.866,209.606,0.0,0.0
Ca_04114,XLOC_014591,21.4675,26.8145,55.1927,181.259,70.4328,32.431,65.5863,208.239
Ca_04115,XLOC_014591,21.4675,26.8145,55.1927,181.259,70.4328,32.431,65.5863,208.239
Ca_04121,XLOC_016285,4.40021,4.5519,0.0,0.0,3.20286,4.61205,1.66687,1.31126
Ca_04141,XLOC_016293,0.0,0.0,5.03603,0.0,0.0,0.0,0.0,2.01232
Ca_04144,XLOC_014609,5.52907,5.99055,1.31369,0.0,2.59915,7.35382,1.76654,0.0
Ca_04153,XLOC_016299,12.6227,21.0666,4.02378,2.65306,43.9985,22.7951,3.96289,2.01928
Ca_04156,XLOC_014617,0.0,7.60475,2.11486,3.56586,7.32569,7.17908,1.8253,3.64922
Ca_04165,XLOC_016305,5.78972,0.0,4.88175,4.77378,0.0,0.0,5.66305,4.81378
Ca_04167,XLOC_014622,28.4097,17.8247,8.08223,8.31749,18.6848,16.7937,7.67051,10.2759
Ca_04168,XLOC_014623,1.37286,6.38369,3.2583,8.78668,11.8773,9.15852,0.0,3.46302
Ca_04174,XLOC_014629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_04178,XLOC_014633,38.0506,46.412,32.4783,37.3834,59.8963,45.8281,30.4986,31.2067
Ca_04187,XLOC_014635,12.447,17.1337,14.1332,14.3232,27.1495,14.4923,14.0964,12.1383
Ca_04191,XLOC_014637,31.0846,22.5723,18.7024,23.5936,47.1093,22.8922,19.3625,22.5531
Ca_04192,XLOC_014637,31.0846,22.5723,18.7024,23.5936,47.1093,22.8922,19.3625,22.5531
Ca_04204,XLOC_014643,0.0,0.0,2.55664,0.0,3.62667,1.00689,2.60406,1.05661
Ca_04209,XLOC_014647,123.049,167.85,84.2096,121.517,179.853,170.479,95.3535,122.33
Ca_04211,XLOC_014648,3.33032,1.38634,12.3274,11.8101,1.98212,1.45081,10.0175,10.0758
Ca_04215,XLOC_016329,5.34902,7.62921,2.27424,1.39599,8.41934,6.11343,1.68833,1.65878
Ca_04221,XLOC_014655,84.7712,60.3545,1.28412,1.23671,56.9625,54.6848,1.63189,0.0
Ca_04222,XLOC_014656,0.0,0.0,3.90078,7.33553,1.90876,0.0,3.87934,6.26124
Ca_04223,XLOC_014657,23.0745,15.6596,12.2894,9.53076,17.2778,17.4377,12.0017,8.64005
Ca_04229,XLOC_014660,18.3701,16.3303,14.4261,15.5267,18.9858,18.56,16.0923,14.5826
Ca_04231,XLOC_016336,10.7995,22.2654,4.31324,4.45529,38.6336,23.3889,5.75272,4.02808
Ca_04233,XLOC_014661,5.98735,10.5744,22.6738,33.3831,20.3099,12.0532,24.2725,31.4725
Ca_04245,XLOC_016346,5.89792,3.8735,7.02416,5.73539,4.92547,6.58262,10.7426,11.06
Ca_04251,XLOC_016350,127.735,94.3183,8.49521,7.80422,147.63,109.901,8.31915,11.8064
Ca_04252,XLOC_016351,4.40517,5.98516,1.51397,0.0,11.4566,5.16198,1.2194,1.05145
Ca_04254,XLOC_014668,4.73204,15.147,6.77445,5.8527,25.2779,14.3571,5.72715,6.08693
Ca_04272,XLOC_014675,1.42789,2.21627,7.90457,6.60667,2.4739,2.47749,7.67526,6.50825
Ca_04277,XLOC_009659,15.9424,16.5297,14.0493,14.2351,18.276,17.7564,13.0376,14.3444
Ca_04287,XLOC_011561,0.0,4.51625,3.8797,0.0,0.0,2.13179,4.35759,1.53604
Ca_04294,XLOC_011566,17.2859,32.5245,23.0233,20.5521,14.8077,28.8123,21.5615,18.2324
Ca_04300,XLOC_011568,18.2911,22.3304,30.6136,29.5844,27.471,26.6383,30.5402,32.394
Ca_04304,XLOC_009674,0.0,0.0,17.8049,19.3291,0.0,0.0,19.2065,20.9121
Ca_04307,XLOC_009676,1.6883,0.0,0.0,1.51951,0.0,0.0,0.0,1.31591
Ca_04309,XLOC_009678,0.0,0.0,0.0,0.0,0.0,0.0,1.12961,0.0
Ca_04310,XLOC_009679,9.89196,13.1453,12.1535,9.45115,11.7361,11.7211,10.9002,9.70407
Ca_04329,XLOC_011584,27.5962,23.7312,22.2765,21.7825,29.0023,22.6559,21.6906,22.4135
Ca_04330,XLOC_011584,27.5962,23.7312,22.2765,21.7825,29.0023,22.6559,21.6906,22.4135
Ca_04334,XLOC_011587,12.2512,1.14789,9.78287,9.04903,6.42679,1.97489,11.8168,7.69057
Ca_04337,XLOC_011589,14.3165,13.8308,19.6291,22.4758,18.4413,12.87,18.1505,25.0712
Ca_04343,XLOC_009690,6.23239,9.01634,6.90423,3.15493,9.31491,7.09951,5.59627,3.0232
Ca_04351,XLOC_009693,104.474,155.593,118.712,120.516,117.778,151.352,124.857,130.985
Ca_04356,XLOC_009696,1.94242,0.0,0.0,2.1624,0.0,1.95859,0.0,2.51178
Ca_04359,XLOC_009698,29.6565,18.6984,49.6104,17.6374,20.0031,20.1411,46.9295,18.3982
Ca_04369,XLOC_009704,1.05755,1.43114,0.0,0.0,0.0,0.0,0.0,0.0
Ca_04370,XLOC_009705,2.37258,3.93431,11.4824,15.051,4.84426,3.36582,11.3006,14.6522
Ca_04370,XLOC_011608,3.35445,4.04127,13.9129,17.8372,6.25205,3.00642,19.0956,17.7331
Ca_04375,XLOC_011612,15.6693,18.0406,9.85118,8.59491,16.9667,14.702,8.1483,10.0002
Ca_04383,XLOC_011616,5.46768,7.67628,37.7784,59.5463,13.1283,8.23067,37.2278,59.5425
Ca_04386,XLOC_011619,20.6427,7.721,6.10576,7.42511,21.6588,10.0634,5.02574,7.84165
Ca_04388,XLOC_009714,16.1838,16.7661,14.4829,14.292,12.3193,15.1267,11.5067,15.037
Ca_04389,XLOC_009714,16.1838,16.7661,14.4829,14.292,12.3193,15.1267,11.5067,15.037
Ca_04398,XLOC_011623,156.13,201.539,1019.92,250.262,130.678,232.593,746.422,238.41
Ca_04405,XLOC_009723,56.194,38.5262,144.569,9.7879,489.557,35.1588,138.386,9.6064
Ca_04406,XLOC_009724,0.0,0.0,6.86363,4.34261,0.0,1.43802,8.88196,5.51765
Ca_04423,XLOC_011634,0.0,0.0,1.39702,3.89502,0.0,0.0,1.16325,1.36159
Ca_04426,XLOC_011637,0.0,0.0,3.50576,2.84174,0.0,0.0,3.00688,2.88008
Ca_04430,XLOC_009740,0.0,2.82618,0.0,0.0,3.25221,1.08456,0.0,0.0
Ca_04441,XLOC_011645,15.81,27.5222,10.5542,4.698,21.236,24.9949,7.66004,5.38308
Ca_04442,XLOC_011646,5.50286,6.48556,21.5558,25.4257,7.02382,7.24238,20.2492,27.0808
Ca_04448,XLOC_009752,7.8266,8.2998,7.3726,5.81832,9.54726,8.38899,7.85623,6.94743
Ca_04449,XLOC_011650,182.571,99.2095,101.622,75.7363,93.1687,92.4884,78.3419,72.9046
Ca_04450,XLOC_011650,182.571,99.2095,101.622,75.7363,93.1687,92.4884,78.3419,72.9046
Ca_04451,XLOC_011651,20.8973,38.144,21.2454,26.2677,28.1636,32.8542,18.3188,26.8688
Ca_04454,XLOC_011653,11.8364,11.8649,15.4712,28.7984,20.0178,12.4911,15.4481,32.2156
Ca_04455,XLOC_009755,520.117,921.503,219.984,296.644,687.989,835.45,232.251,316.294
Ca_04456,XLOC_011654,15.6225,12.7049,12.8604,12.3873,11.2384,12.3222,12.2848,12.3581
Ca_04459,XLOC_009757,8.0565,6.65162,5.44751,2.66269,5.2784,7.50839,5.39717,2.16657
Ca_04467,XLOC_011661,189.196,233.006,120.957,103.568,181.808,228.102,123.914,99.8197
Ca_04468,XLOC_009762,6.77601,13.9219,9.12718,8.32611,12.1577,14.3571,8.67153,8.64844
Ca_04469,XLOC_009763,5.20723,11.3572,5.96341,6.16223,6.97624,15.0142,6.21602,7.43728
Ca_04477,XLOC_011667,11.6048,5.54573,3.38713,1.31709,8.47848,3.73955,2.9215,1.29271
Ca_04485,XLOC_009776,29.3354,26.0298,2.56925,1.61059,45.5511,27.608,2.04293,2.00671
Ca_04488,XLOC_009779,3.62591,1.79904,6.4484,10.412,3.74944,1.95018,8.46015,9.92796
Ca_04494,XLOC_011674,1.5173,0.0,0.0,0.0,7.6939,1.15343,0.0,0.0
Ca_04497,XLOC_011676,92.5187,74.0982,0.0,0.0,99.1102,89.7622,0.0,0.0
Ca_04498,XLOC_009783,18.1539,20.3042,14.5892,13.9719,65.6782,24.1609,14.8242,14.5213
Ca_04503,XLOC_009785,0.0,3.63017,0.0,0.0,0.0,2.72093,0.0,0.0
Ca_04504,XLOC_009786,0.0,2.76905,4.95972,19.5404,33.4267,1.29481,4.57436,22.2256
Ca_04507,XLOC_009787,0.0,2.10175,5.53256,3.31298,1.62457,5.46976,7.26083,3.80076
Ca_04511,XLOC_009790,3.4614,4.03505,0.0,3.32456,4.94934,3.43063,1.83924,6.53282
Ca_04518,XLOC_011686,4.0694,2.62126,0.0,1.56795,10.2823,6.04798,4.02654,1.83127
Ca_04519,XLOC_009795,256.587,177.416,16.4879,18.2115,111.605,170.085,17.3969,15.5331
Ca_04520,XLOC_009795,256.587,177.416,16.4879,18.2115,111.605,170.085,17.3969,15.5331
Ca_04521,XLOC_009796,2.77111,2.79246,1.60051,3.52213,0.0,0.0,2.73147,2.24534
Ca_04524,XLOC_011689,32.9292,20.7684,27.6716,14.0699,13.9396,19.363,26.0552,13.9181
Ca_04526,XLOC_009797,1.52006,3.77563,36.199,40.919,1.598,4.78001,36.9581,40.1724
Ca_04528,XLOC_011691,0.0,0.0,5.53306,15.7534,0.0,0.0,5.55332,13.8582
Ca_04529,XLOC_009799,11.1679,35.9258,2.62362,0.0,23.7894,27.8909,0.0,0.0
Ca_04529,XLOC_011692,10.8337,19.338,1.74225,0.0,6.78425,19.0865,1.36619,1.40921
Ca_04530,XLOC_009800,8.36652,25.5185,1.38236,0.0,21.4791,26.6444,2.98009,2.52734
Ca_04530,XLOC_011692,10.8337,19.338,1.74225,0.0,6.78425,19.0865,1.36619,1.40921
Ca_04537,XLOC_011697,4.49809,7.02278,5.0595,2.82924,24.7111,8.18457,6.66684,3.21394
Ca_04539,XLOC_009804,11.4966,11.9112,7.65753,5.11436,46.5389,15.5648,7.88085,5.1729
Ca_04539,XLOC_009806,2.23716,4.48451,0.0,0.0,2.38144,3.77341,0.0,0.0
Ca_04552,XLOC_009812,93.1179,202.487,1.06198,0.0,227.396,188.629,0.0,0.0
Ca_04553,XLOC_011704,13.2441,26.0956,17.3486,10.8248,32.3839,20.2492,11.8435,14.1099
Ca_04560,XLOC_011708,8.50999,8.54492,4.9716,3.05929,15.9592,14.1071,4.77403,2.50571
Ca_04561,XLOC_009815,5.35041,1.8825,0.0,0.0,10.7611,6.11,0.0,0.0
Ca_04563,XLOC_009804,11.4966,11.9112,7.65753,5.11436,46.5389,15.5648,7.88085,5.1729
Ca_04564,XLOC_009817,0.0,0.0,13.9522,13.4458,0.0,0.0,12.8097,13.6786
Ca_04568,XLOC_009820,4.16264,2.59142,47.7951,60.745,6.5593,2.0436,54.2708,63.714
Ca_04575,XLOC_009826,8.99169,63.1472,0.0,0.0,21.4974,50.5654,0.0,0.0
Ca_04577,XLOC_009828,13.5852,22.5775,6.46721,11.5616,17.3923,16.72,8.88108,10.2657
Ca_04579,XLOC_009830,2.92925,0.0,9.28177,0.0,11.9729,3.05854,5.5148,1.59448
Ca_04580,XLOC_009831,5.67946,6.20337,2.09335,1.61078,6.55743,7.09497,1.98721,0.0
Ca_04590,XLOC_011719,17.2302,24.5332,23.9577,25.8666,29.7472,20.031,18.3711,23.5157
Ca_04591,XLOC_011719,17.2302,24.5332,23.9577,25.8666,29.7472,20.031,18.3711,23.5157
Ca_04596,XLOC_009840,3.17241,9.26102,1.57793,2.55072,18.323,6.97261,2.17894,4.02123
Ca_04612,XLOC_011731,49.3746,68.1387,30.917,38.4406,59.8748,53.7396,37.4342,40.205
Ca_04614,XLOC_009853,12.533,3.04539,1.9539,2.04408,8.2222,5.13545,4.64227,1.20376
Ca_04618,XLOC_009856,35.9961,15.6469,40.5583,53.1898,11.1849,16.3469,43.8425,50.5344
Ca_04619,XLOC_009856,35.9961,15.6469,40.5583,53.1898,11.1849,16.3469,43.8425,50.5344
Ca_04620,XLOC_011734,11.49,20.854,111.566,114.592,12.3629,22.2652,101.48,117.84
Ca_04626,XLOC_011737,3.6084,9.12005,2.64599,2.4659,7.38981,8.45047,2.59811,2.29553
Ca_04628,XLOC_011738,2.53148,3.92799,4.46653,0.0,1.42353,3.53262,3.41422,0.0
Ca_04634,XLOC_009863,9.2408,8.17234,22.1979,14.0436,11.6657,9.52779,21.5889,13.9947
Ca_04638,XLOC_009866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_04639,XLOC_011745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_04640,XLOC_011746,0.0,0.0,0.0,0.0,1.14756,0.0,0.0,0.0
Ca_04649,XLOC_009874,18.8318,18.3151,36.4261,28.6967,13.5072,17.4014,39.9708,33.2709
Ca_04671,XLOC_011764,8.02831,3.75848,0.0,0.0,3.13536,2.90508,0.0,0.0
Ca_04686,XLOC_013698,349.444,126.968,1.70006,1.31543,135.809,142.98,2.67826,1.01798
Ca_04687,XLOC_013699,7.68714,5.15883,3.15101,4.14043,4.07499,5.53874,7.37321,3.45738
Ca_04688,XLOC_013699,7.68714,5.15883,3.15101,4.14043,4.07499,5.53874,7.37321,3.45738
Ca_04700,XLOC_015421,92.2374,80.7628,106.469,147.272,102.969,95.0488,105.006,147.031
Ca_04701,XLOC_015421,92.2374,80.7628,106.469,147.272,102.969,95.0488,105.006,147.031
Ca_04706,XLOC_013707,3.54747,11.1934,17.453,26.5278,14.8835,9.29805,20.0696,34.0936
Ca_04707,XLOC_015424,65.1918,78.0799,7.51467,6.58394,61.6385,90.1841,8.22308,6.87116
Ca_04710,XLOC_013709,141.926,113.272,106.022,117.935,209.603,120.928,110.055,121.701
Ca_04713,XLOC_013710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_04716,XLOC_013711,8.61862,6.35365,1.22099,0.0,8.20989,6.66277,0.0,0.0
Ca_04719,XLOC_013713,3.81577,3.18836,4.36212,3.85133,2.80246,3.85386,2.9568,3.68018
Ca_04730,XLOC_015435,14.6333,28.8554,4.84373,3.76129,22.8243,24.84,6.54809,3.3813
Ca_04732,XLOC_013720,10.8656,10.5126,3.77993,2.82133,11.2224,8.97279,3.14816,2.75296
Ca_04732,XLOC_015437,3.61263,8.73655,0.0,3.4252,14.1062,0.0,1.64431,3.01725
Ca_04735,XLOC_013720,10.8656,10.5126,3.77993,2.82133,11.2224,8.97279,3.14816,2.75296
Ca_04750,XLOC_013728,6.42208,6.36419,4.06017,6.81757,9.95682,7.9356,3.70354,5.80407
Ca_04758,XLOC_015453,4.97659,18.0184,2.45836,1.75981,5.76833,11.2617,4.26843,2.65728
Ca_04765,XLOC_013733,0.0,0.0,0.0,0.0,14.2679,0.0,0.0,0.0
Ca_04772,XLOC_015462,6.52556,8.06588,28.9722,24.2855,7.72563,7.63493,26.134,22.171
Ca_04778,XLOC_015465,87.7791,82.0757,1.78478,0.0,18.4827,86.2688,0.0,1.47062
Ca_04779,XLOC_013741,2.33039,10.6225,0.0,0.0,4.47845,7.89393,0.0,0.0
